image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0629x2,0.205,0.535,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.486,0.37,,,,,,,,,,,,,
0630x2,0.194,0.556,0.231,0.736842105263158,0.736842105263158,0.736842105263158,0.41,1.552,0.419,,,,,,,,,,,,,
0631x2,0.218,0.525,0.259,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.461,0.394,,,,,,,,,,,,,
0632x2,0.211,0.538,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.308,1.446,0.357,,,,,,,,,,,,,
0633x2,0.198,0.537,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.487,0.397,,,,,,,,,,,,,
0634x2,0.225,0.529,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.407,1.524,0.395,,,,,,,,,,,,,
0635x2,0.19,0.546,0.205,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.547,0.389,,,,,,,,,,,,,
0636x2,0.227,0.537,0.251,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.37,0.396,,,,,,,,,,,,,
0637x2,0.209,0.542,0.276,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.534,0.386,,,,,,,,,,,,,
0638x2,0.208,0.535,0.242,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.497,0.403,,,,,,,,,,,,,
0639x2,0.249,0.529,0.254,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.412,0.353,,,,,,,,,,,,,
0640x2,0.171,0.53,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.416,0.389,,,,,,,,,,,,,
0641x2,0.211,0.556,0.234,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.535,0.388,,,,,,,,,,,,,
0642x2,0.189,0.531,0.199,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.511,0.373,,,,,,,,,,,,,
0643x2,0.208,0.542,0.244,0.736842105263158,0.736842105263158,0.736842105263158,0.421,1.568,0.409,,,,,,,,,,,,,
0644x2,0.226,0.524,0.258,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.464,0.392,,,,,,,,,,,,,
0645x2,0.226,0.529,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.377,1.464,0.408,,,,,,,,,,,,,
0646x2,0.203,0.547,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.512,0.387,,,,,,,,,,,,,
0647x2,0.219,0.522,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.483,0.375,,,,,,,,,,,,,
0648x2,0.195,0.528,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.436,0.408,,,,,,,,,,,,,
0649x2,0.137,0.561,0.257,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.559,0.423,,,,,,,,,,,,,
0650x2,0.199,0.524,0.213,0.736842105263158,0.736842105263158,0.736842105263158,0.405,1.559,0.382,,,,,,,,,,,,,
0651x2,0.203,0.532,0.458,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.462,0.356,,,,,,,,,,,,,
0652x2,0.224,0.53,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.372,1.507,0.362,,,,,,,,,,,,,
0653x2,0.205,0.574,0.245,0.736842105263158,0.736842105263158,0.736842105263158,0.417,1.619,0.406,,,,,,,,,,,,,
0654x2,0.222,0.526,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.511,0.376,,,,,,,,,,,,,
0655x2,0.183,0.534,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.408,1.538,0.42,,,,,,,,,,,,,
0656x2,0.235,0.51,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.481,0.362,,,,,,,,,,,,,
0657x2,0.184,0.512,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.514,0.366,,,,,,,,,,,,,
0658x2,0.171,0.512,0.176,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.493,0.364,,,,,,,,,,,,,
0659x2,0.239,0.548,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.449,0.385,,,,,,,,,,,,,
0660x2,0.18,0.536,0.208,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.498,0.439,,,,,,,,,,,,,
0661x2,0.2,0.53,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.534,0.391,,,,,,,,,,,,,
0662x2,0.207,0.523,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.478,0.373,,,,,,,,,,,,,
0663x2,0.176,0.52,0.218,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.498,0.366,,,,,,,,,,,,,
0664x2,0.2,0.529,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.574,0.374,,,,,,,,,,,,,
0665x2,0.221,0.538,0.245,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.466,0.402,,,,,,,,,,,,,
0666x2,0.196,0.511,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.442,0.373,,,,,,,,,,,,,
0667x2,0.191,0.481,0.2,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.42,0.325,,,,,,,,,,,,,
0668x2,0.185,0.473,0.208,0.736842105263158,0.736842105263158,0.736842105263158,0.372,1.467,0.329,,,,,,,,,,,,,
0669x2,0.347,0.548,0.398,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.534,0.4,,,,,,,,,,,,,
0670x2,0.187,0.485,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.329,0.404,,,,,,,,,,,,,
0671x2,0.223,0.556,0.295,0.736842105263158,0.736842105263158,0.736842105263158,0.369,1.476,0.417,,,,,,,,,,,,,
0672x2,0.224,0.529,0.236,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.467,0.389,,,,,,,,,,,,,
0673x2,0.205,0.481,0.213,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.384,0.36,,,,,,,,,,,,,
0674x2,0.192,0.527,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.495,0.408,,,,,,,,,,,,,
0675x2,0.19,0.571,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.41,1.502,0.427,,,,,,,,,,,,,
0676x2,0.189,0.509,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.528,0.348,,,,,,,,,,,,,
0677x2,0.176,0.523,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.499,0.369,,,,,,,,,,,,,
0678x2,0.189,0.542,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.37,1.495,0.367,,,,,,,,,,,,,
0679x2,0.211,0.549,0.249,0.736842105263158,0.736842105263158,0.736842105263158,0.409,1.526,0.416,,,,,,,,,,,,,
0680x2,0.198,0.511,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.412,0.404,,,,,,,,,,,,,
0681x2,0.213,0.542,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.415,0.424,,,,,,,,,,,,,
0682x2,0.16,0.482,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.453,0.334,,,,,,,,,,,,,
0683x2,0.2,0.532,0.203,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.514,0.374,,,,,,,,,,,,,
0684x2,0.19,0.504,0.196,0.736842105263158,0.736842105263158,0.736842105263158,0.367,1.45,0.34,,,,,,,,,,,,,
0685x2,0.204,0.473,0.147,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.369,0.351,,,,,,,,,,,,,
0686x2,0.197,0.522,0.204,0.736842105263158,0.736842105263158,0.736842105263158,0.372,1.447,0.378,,,,,,,,,,,,,
0687x2,0.214,0.536,0.357,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.6,0.388,,,,,,,,,,,,,
0688x2,0.205,0.537,0.234,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.499,0.398,,,,,,,,,,,,,
0689x2,0.21,0.564,0.263,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.5,0.423,,,,,,,,,,,,,
0690x2,0.179,0.502,0.178,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.325,0.397,,,,,,,,,,,,,
0691x2,0.22,0.525,0.222,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.489,0.384,,,,,,,,,,,,,
0692x2,0.21,0.533,0.238,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.487,0.383,,,,,,,,,,,,,
0693x2,0.203,0.522,0.23,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.472,0.373,,,,,,,,,,,,,
0694x2,0.195,0.503,0.177,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.393,0.39,,,,,,,,,,,,,
0695x2,0.239,0.523,0.305,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.453,0.415,,,,,,,,,,,,,
0696x2,0.196,0.473,0.222,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.304,0.412,,,,,,,,,,,,,
0697x2,0.198,0.511,0.207,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.525,0.344,,,,,,,,,,,,,
0698x2,0.201,0.562,0.244,0.736842105263158,0.736842105263158,0.736842105263158,0.394,1.613,0.371,,,,,,,,,,,,,
0699x2,0.168,0.514,0.182,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.406,0.375,,,,,,,,,,,,,
0700x2,0.176,0.527,0.186,0.736842105263158,0.736842105263158,0.736842105263158,0.368,1.507,0.354,,,,,,,,,,,,,
0701x2,0.216,0.529,0.254,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.501,0.406,,,,,,,,,,,,,
0702x2,0.205,0.528,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.492,0.411,,,,,,,,,,,,,
0703x2,0.198,0.465,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.373,1.285,0.377,,,,,,,,,,,,,
0704x2,0.181,0.523,0.171,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.465,0.372,,,,,,,,,,,,,
0705x2,0.217,0.529,0.255,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.454,0.394,,,,,,,,,,,,,
0706x2,0.178,0.508,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.447,0.362,,,,,,,,,,,,,
0707x2,0.228,0.526,0.253,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.538,0.381,,,,,,,,,,,,,
0708x2,0.197,0.534,0.237,0.736842105263158,0.736842105263158,0.736842105263158,0.402,1.479,0.398,,,,,,,,,,,,,
0709x2,0.194,0.492,0.212,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.524,0.364,,,,,,,,,,,,,
0710x2,0.259,0.485,0.284,0.736842105263158,0.736842105263158,0.736842105263158,0.361,1.418,0.305,,,,,,,,,,,,,
0711x2,0.192,0.545,0.213,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.537,0.397,,,,,,,,,,,,,
0712x2,0.166,0.528,0.229,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.559,0.328,,,,,,,,,,,,,
0713x2,0.201,0.522,0.273,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.421,0.407,,,,,,,,,,,,,
0714x2,0.185,0.525,0.189,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.55,0.363,,,,,,,,,,,,,
0715x2,0.253,0.556,0.281,0.736842105263158,0.736842105263158,0.736842105263158,0.41,1.467,0.405,,,,,,,,,,,,,
0716x2,0.186,0.562,0.173,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.742,0.339,,,,,,,,,,,,,
0717x2,0.214,0.502,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.438,0.378,,,,,,,,,,,,,
0718x2,0.205,0.531,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.434,0.38,,,,,,,,,,,,,
0719x2,0.17,0.529,0.186,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.495,0.392,,,,,,,,,,,,,
0720x2,0.183,0.527,0.219,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.508,0.363,,,,,,,,,,,,,
0721x2,0.235,0.525,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.392,1.426,0.391,,,,,,,,,,,,,
0722x2,0.197,0.526,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.477,0.385,,,,,,,,,,,,,
0723x2,0.177,0.5,0.187,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.474,0.353,,,,,,,,,,,,,
0724x2,0.191,0.44,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.376,1.282,0.339,,,,,,,,,,,,,
0725x2,0.19,0.537,0.199,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.415,0.365,,,,,,,,,,,,,
0726x2,0.217,0.505,0.227,0.736842105263158,0.736842105263158,0.736842105263158,0.398,1.447,0.36,,,,,,,,,,,,,
0727x2,0.201,0.529,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.466,0.389,,,,,,,,,,,,,
0728x2,0.198,0.524,0.236,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.485,0.405,,,,,,,,,,,,,
0729x2,0.247,0.529,0.262,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.487,0.424,,,,,,,,,,,,,
0730x2,0.226,0.527,0.263,0.736842105263158,0.736842105263158,0.736842105263158,0.409,1.504,0.378,,,,,,,,,,,,,
0731x2,0.232,0.531,0.276,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.521,0.364,,,,,,,,,,,,,
0732x2,0.259,0.504,0.315,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.468,0.327,,,,,,,,,,,,,
0733x2,0.213,0.513,0.25,0.736842105263158,0.736842105263158,0.736842105263158,0.384,1.402,0.404,,,,,,,,,,,,,
0734x2,0.183,0.498,0.201,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.411,0.389,,,,,,,,,,,,,
0735x2,0.185,0.534,0.223,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.533,0.393,,,,,,,,,,,,,
0736x2,0.224,0.523,0.284,0.736842105263158,0.736842105263158,0.736842105263158,0.378,1.478,0.384,,,,,,,,,,,,,
0737x2,0.196,0.522,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.498,0.37,,,,,,,,,,,,,
0738x2,0.19,0.521,0.17,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.486,0.382,,,,,,,,,,,,,
0739x2,0.214,0.537,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.377,1.502,0.38,,,,,,,,,,,,,
0740x2,0.168,0.537,0.179,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.498,0.384,,,,,,,,,,,,,
0741x2,0.206,0.478,0.213,0.736842105263158,0.736842105263158,0.736842105263158,0.376,1.294,0.372,,,,,,,,,,,,,
0742x2,0.181,0.509,0.21,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.472,0.367,,,,,,,,,,,,,
0743x2,0.19,0.544,0.21,0.736842105263158,0.736842105263158,0.736842105263158,0.359,1.37,0.373,,,,,,,,,,,,,
0744x2,0.139,0.512,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.479,0.373,,,,,,,,,,,,,
0745x2,0.218,0.506,0.288,0.736842105263158,0.736842105263158,0.736842105263158,0.355,1.281,0.326,,,,,,,,,,,,,
0746x2,0.212,0.523,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.466,0.378,,,,,,,,,,,,,
0747x2,0.185,0.528,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.4,1.574,0.382,,,,,,,,,,,,,
0748x2,0.193,0.514,0.236,0.736842105263158,0.736842105263158,0.736842105263158,0.367,1.51,0.371,,,,,,,,,,,,,
0749x2,0.209,0.534,0.238,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.453,0.418,,,,,,,,,,,,,
0750x2,0.194,0.522,0.229,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.471,0.377,,,,,,,,,,,,,
0751x2,0.203,0.524,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.48,0.367,,,,,,,,,,,,,
0752x2,0.17,0.449,0.195,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.287,0.324,,,,,,,,,,,,,
0753x2,0.219,0.534,0.254,0.736842105263158,0.736842105263158,0.736842105263158,0.39,1.47,0.362,,,,,,,,,,,,,
0754x2,0.212,0.513,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.397,1.446,0.379,,,,,,,,,,,,,
0755x2,0.235,0.521,0.295,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.436,0.36,,,,,,,,,,,,,
0756x2,0.194,0.526,0.206,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.453,0.366,,,,,,,,,,,,,
0757x2,0.185,0.474,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.325,0.377,,,,,,,,,,,,,
0758x2,0.153,0.495,0.183,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.39,0.365,,,,,,,,,,,,,
0759x2,0.208,0.522,0.226,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.491,0.364,,,,,,,,,,,,,
0760x2,0.207,0.538,0.247,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.377,0.427,,,,,,,,,,,,,
0761x2,0.159,0.499,0.145,0.736842105263158,0.736842105263158,0.736842105263158,0.396,1.552,0.352,,,,,,,,,,,,,
0762x2,0.054,0.529,,0.736842105263158,0.736842105263158,0.736842105263158,0.401,1.46,0.406,,,,,,,,,,,,,
0763x2,0.23,0.541,0.271,0.736842105263158,0.736842105263158,0.736842105263158,0.393,1.545,0.39,,,,,,,,,,,,,
0764x2,0.212,0.516,0.228,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.488,0.397,,,,,,,,,,,,,
0765x2,0.241,0.509,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.447,0.352,,,,,,,,,,,,,
0766x2,0.168,0.506,0.19,0.736842105263158,0.736842105263158,0.736842105263158,0.355,1.457,0.341,,,,,,,,,,,,,
0767x2,0.202,0.541,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.512,0.39,,,,,,,,,,,,,
0768x2,0.216,0.531,0.24,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.476,0.398,,,,,,,,,,,,,
0769x2,0.145,0.518,0.134,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.436,0.345,,,,,,,,,,,,,
0770x2,0.19,0.505,0.178,0.736842105263158,0.736842105263158,0.736842105263158,0.368,1.439,0.341,,,,,,,,,,,,,
0771x2,0.19,0.537,0.245,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.505,0.398,,,,,,,,,,,,,
0772x2,0.254,0.485,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.426,0.338,,,,,,,,,,,,,
0773x2,0.186,0.544,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.497,0.433,,,,,,,,,,,,,
0774x2,0.35,0.541,0.315,0.736842105263158,0.736842105263158,0.736842105263158,0.415,1.501,0.401,,,,,,,,,,,,,
0775x2,0.197,0.5,0.194,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.546,0.306,,,,,,,,,,,,,
0776x2,0.205,0.515,0.232,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.499,0.373,,,,,,,,,,,,,
0777x2,0.199,0.54,0.25,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.546,0.367,,,,,,,,,,,,,
0778x2,0.189,0.519,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.389,1.482,0.387,,,,,,,,,,,,,
0779x2,0.207,0.512,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.464,0.38,,,,,,,,,,,,,
0780x2,0.239,0.501,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.44,0.35,,,,,,,,,,,,,
0781x2,0.2,0.536,0.243,0.736842105263158,0.736842105263158,0.736842105263158,0.362,1.457,0.395,,,,,,,,,,,,,
0782x2,0.204,0.521,0.218,0.736842105263158,0.736842105263158,0.736842105263158,0.404,1.469,0.38,,,,,,,,,,,,,
0783x2,0.251,0.527,0.28,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.453,0.373,,,,,,,,,,,,,
0784x2,0.191,0.512,0.189,0.736842105263158,0.736842105263158,0.736842105263158,0.371,1.46,0.378,,,,,,,,,,,,,
0785x2,0.184,0.502,0.229,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.453,0.34,,,,,,,,,,,,,
0786x2,0.163,0.499,0.183,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.52,0.318,,,,,,,,,,,,,
0787x2,0.266,0.58,0.306,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.489,0.419,,,,,,,,,,,,,
0788x2,0.211,0.523,0.219,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.482,0.346,,,,,,,,,,,,,
0789x2,0.216,0.524,0.251,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.434,0.386,,,,,,,,,,,,,
0790x2,0.206,0.542,0.238,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.501,0.395,,,,,,,,,,,,,
0791x2,0.211,0.511,0.245,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.44,0.389,,,,,,,,,,,,,
0792x2,0.205,0.544,0.238,0.736842105263158,0.736842105263158,0.736842105263158,0.386,1.476,0.405,,,,,,,,,,,,,
0793x2,0.211,0.529,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.489,0.374,,,,,,,,,,,,,
0794x2,0.174,0.512,0.16,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.482,0.369,,,,,,,,,,,,,
0795x2,0.188,0.528,0.231,0.736842105263158,0.736842105263158,0.736842105263158,0.395,1.406,0.407,,,,,,,,,,,,,
0796x2,0.2,0.539,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.442,0.404,,,,,,,,,,,,,
0797x2,0.267,0.538,0.312,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.444,0.415,,,,,,,,,,,,,
0798x2,0.21,0.52,0.219,0.736842105263158,0.736842105263158,0.736842105263158,0.381,1.464,0.369,,,,,,,,,,,,,
0799x2,0.209,0.541,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.391,1.489,0.397,,,,,,,,,,,,,
0800x2,0.175,0.503,0.183,0.736842105263158,0.736842105263158,0.736842105263158,0.387,1.428,0.397,,,,,,,,,,,,,
