image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0206x3,1.086,0.725,0.427,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.122,0.857,,,,,,,,,,,,,,
0207x3,1.081,0.767,0.481,0.736842105263158,0.736842105263158,0.736842105263158,1.587,2.091,0.805,,,,,,,,,,,,,,
0208x3,1.053,0.739,0.364,0.736842105263158,0.736842105263158,0.736842105263158,1.536,2.095,0.807,,,,,,,,,,,,,,
0209x3,1.09,0.735,0.44,0.736842105263158,0.736842105263158,0.736842105263158,1.525,2.088,0.816,,,,,,,,,,,,,,
0210x3,0.994,0.79,0.274,0.736842105263158,0.736842105263158,0.736842105263158,1.624,2.046,0.81,,,,,,,,,,,,,,
0211x3,1.062,0.788,0.631,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.053,0.818,,,,,,,,,,,,,,
0212x3,1.087,0.797,0.504,0.736842105263158,0.736842105263158,0.736842105263158,1.545,2.01,0.801,,,,,,,,,,,,,,
0213x3,1.077,0.78,0.482,0.736842105263158,0.736842105263158,0.736842105263158,1.479,2.01,0.827,,,,,,,,,,,,,,
0214x3,0.889,0.751,0.552,0.736842105263158,0.736842105263158,0.736842105263158,1.361,1.965,0.812,,,,,,,,,,,,,,
0215x3,1.105,0.809,0.633,0.736842105263158,0.736842105263158,0.736842105263158,1.519,1.981,0.815,,,,,,,,,,,,,,
0216x3,0.993,0.742,0.53,0.736842105263158,0.736842105263158,0.736842105263158,1.475,2.064,0.794,,,,,,,,,,,,,,
0217x3,1.117,0.821,0.629,0.736842105263158,0.736842105263158,0.736842105263158,1.607,1.96,0.817,,,,,,,,,,,,,,
0218x3,0.855,0.722,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.526,2.106,0.842,,,,,,,,,,,,,,
0219x3,1.083,0.769,0.435,0.736842105263158,0.736842105263158,0.736842105263158,1.569,2.036,0.816,,,,,,,,,,,,,,
0220x3,1.078,0.748,0.471,0.736842105263158,0.736842105263158,0.736842105263158,1.534,2.079,0.864,,,,,,,,,,,,,,
0221x3,1.083,0.798,0.54,0.736842105263158,0.736842105263158,0.736842105263158,1.564,2.052,0.837,,,,,,,,,,,,,,
0222x3,0.855,0.73,0.457,0.736842105263158,0.736842105263158,0.736842105263158,1.392,2.075,0.888,,,,,,,,,,,,,,
0223x3,1.084,0.771,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.497,1.995,0.827,,,,,,,,,,,,,,
0224x3,1.078,0.764,0.432,0.736842105263158,0.736842105263158,0.736842105263158,1.542,2.069,0.803,,,,,,,,,,,,,,
0225x3,1.144,0.781,0.568,0.736842105263158,0.736842105263158,0.736842105263158,1.49,2.009,0.801,,,,,,,,,,,,,,
0226x3,0.801,0.702,0.487,0.736842105263158,0.736842105263158,0.736842105263158,1.389,2.079,0.839,,,,,,,,,,,,,,
0227x3,1.065,0.755,0.358,0.736842105263158,0.736842105263158,0.736842105263158,1.564,2.141,0.81,,,,,,,,,,,,,,
0228x3,1.095,0.78,0.522,0.736842105263158,0.736842105263158,0.736842105263158,1.485,2.024,0.82,,,,,,,,,,,,,,
0229x3,1.067,0.738,0.387,0.736842105263158,0.736842105263158,0.736842105263158,1.609,2.175,0.791,,,,,,,,,,,,,,
0230x3,1.05,0.787,0.461,0.736842105263158,0.736842105263158,0.736842105263158,1.529,1.989,0.8,,,,,,,,,,,,,,
0231x3,1.081,0.822,0.603,0.736842105263158,0.736842105263158,0.736842105263158,1.492,1.988,0.833,,,,,,,,,,,,,,
0232x3,0.882,0.739,0.484,0.736842105263158,0.736842105263158,0.736842105263158,1.457,2.061,0.815,,,,,,,,,,,,,,
0233x3,1.072,0.733,0.436,0.736842105263158,0.736842105263158,0.736842105263158,1.496,2.09,0.825,,,,,,,,,,,,,,
0234x3,0.893,0.728,0.462,0.736842105263158,0.736842105263158,0.736842105263158,1.537,2.084,0.841,,,,,,,,,,,,,,
0235x3,0.937,0.71,0.435,0.736842105263158,0.736842105263158,0.736842105263158,1.547,2.15,0.841,,,,,,,,,,,,,,
0236x3,0.974,0.749,0.539,0.736842105263158,0.736842105263158,0.736842105263158,1.556,2.106,0.835,,,,,,,,,,,,,,
0237x3,0.842,0.69,0.326,0.736842105263158,0.736842105263158,0.736842105263158,1.554,2.219,0.851,,,,,,,,,,,,,,
0238x3,0.2,0.432,0.144,0.736842105263158,0.736842105263158,0.736842105263158,0.367,1.183,0.307,,,,,,,,,,,,,,
0239x3,0.859,0.746,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.453,2.029,0.784,,,,,,,,,,,,,,
0240x3,1.117,0.765,0.43,0.736842105263158,0.736842105263158,0.736842105263158,1.561,2.137,0.819,,,,,,,,,,,,,,
0241x3,1.014,0.786,0.44,0.736842105263158,0.736842105263158,0.736842105263158,1.448,1.938,0.802,,,,,,,,,,,,,,
0242x3,1.09,0.767,0.686,0.736842105263158,0.736842105263158,0.736842105263158,1.556,2.095,0.865,,,,,,,,,,,,,,
0243x3,0.66,0.584,0.36,0.319658193176833,0.736842105263158,0.736842105263158,1.444,2.078,0.697,,,,,,,,,,,,,,
0244x3,1.08,0.735,0.476,0.736842105263158,0.736842105263158,0.736842105263158,1.603,2.156,0.8,,,,,,,,,,,,,,
0245x3,1.112,0.76,0.518,0.736842105263158,0.736842105263158,0.736842105263158,1.544,2.142,0.853,,,,,,,,,,,,,,
0246x3,1.049,0.726,0.42,0.736842105263158,0.736842105263158,0.736842105263158,1.589,2.204,0.869,,,,,,,,,,,,,,
0247x3,0.974,0.738,0.531,0.736842105263158,0.736842105263158,0.736842105263158,1.57,2.111,0.828,,,,,,,,,,,,,,
0248x3,1.103,0.767,0.484,0.736842105263158,0.736842105263158,0.736842105263158,1.564,2.103,0.844,,,,,,,,,,,,,,
0249x3,1.105,0.765,0.558,0.736842105263158,0.736842105263158,0.736842105263158,1.524,2.082,0.815,,,,,,,,,,,,,,
0250x3,1.096,0.769,0.465,0.736842105263158,0.736842105263158,0.736842105263158,1.572,2.068,0.826,,,,,,,,,,,,,,
0251x3,1.091,0.753,0.461,0.736842105263158,0.736842105263158,0.736842105263158,1.558,2.073,0.816,,,,,,,,,,,,,,
0252x3,1.096,0.769,0.525,0.736842105263158,0.736842105263158,0.736842105263158,1.544,2.037,0.82,,,,,,,,,,,,,,
0253x3,1.074,0.769,0.435,0.736842105263158,0.736842105263158,0.736842105263158,1.517,2.028,0.846,,,,,,,,,,,,,,
0254x3,1.133,0.795,0.556,0.736842105263158,0.736842105263158,0.736842105263158,1.571,2.089,0.874,,,,,,,,,,,,,,
0255x3,1.125,0.754,0.437,0.736842105263158,0.736842105263158,0.736842105263158,1.545,2.052,0.806,,,,,,,,,,,,,,
0256x3,1.119,0.77,0.457,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.132,0.817,,,,,,,,,,,,,,
0257x3,0.872,0.726,0.591,0.736842105263158,0.736842105263158,0.736842105263158,1.594,2.178,0.862,,,,,,,,,,,,,,
0258x3,1.045,0.775,0.419,0.736842105263158,0.736842105263158,0.736842105263158,1.486,2.012,0.831,,,,,,,,,,,,,,
0259x3,0.936,0.72,0.465,0.736842105263158,0.736842105263158,0.736842105263158,1.516,2.068,0.834,,,,,,,,,,,,,,
0260x3,1.053,0.762,0.466,0.736842105263158,0.736842105263158,0.736842105263158,1.431,2.032,0.845,,,,,,,,,,,,,,
0261x3,1.094,0.775,0.547,0.736842105263158,0.736842105263158,0.736842105263158,1.552,2.063,0.831,,,,,,,,,,,,,,
0262x3,0.91,0.722,0.524,0.736842105263158,0.736842105263158,0.736842105263158,1.48,2.068,0.846,,,,,,,,,,,,,,
0263x3,1.097,0.776,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.566,2.045,0.829,,,,,,,,,,,,,,
0264x3,0.961,0.712,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.612,2.132,0.831,,,,,,,,,,,,,,
0265x3,0.907,0.716,0.298,0.736842105263158,0.736842105263158,0.736842105263158,1.451,2.095,0.783,,,,,,,,,,,,,,
0266x3,0.845,0.727,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.486,2.024,0.803,,,,,,,,,,,,,,
0267x3,1.088,0.77,0.51,0.736842105263158,0.736842105263158,0.736842105263158,1.53,2.044,0.832,,,,,,,,,,,,,,
0268x3,1.077,0.794,0.509,0.736842105263158,0.736842105263158,0.736842105263158,1.525,1.997,0.826,,,,,,,,,,,,,,
0269x3,1.099,0.784,0.534,0.736842105263158,0.736842105263158,0.736842105263158,1.55,2.048,0.811,,,,,,,,,,,,,,
0270x3,1.017,0.732,0.43,0.736842105263158,0.736842105263158,0.736842105263158,1.582,2.058,0.851,,,,,,,,,,,,,,
0271x3,0.886,0.714,0.416,0.736842105263158,0.736842105263158,0.736842105263158,1.501,2.204,0.819,,,,,,,,,,,,,,
0272x3,1.062,0.723,0.305,0.736842105263158,0.736842105263158,0.736842105263158,1.549,2.13,0.814,,,,,,,,,,,,,,
0273x3,1.063,0.769,0.559,0.736842105263158,0.736842105263158,0.736842105263158,1.558,2.1,0.807,,,,,,,,,,,,,,
0274x3,1.136,0.784,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.597,2.099,0.817,,,,,,,,,,,,,,
0275x3,0.942,0.717,0.476,0.736842105263158,0.736842105263158,0.736842105263158,1.598,2.177,0.837,,,,,,,,,,,,,,
0276x3,1.087,0.753,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.585,2.136,0.893,,,,,,,,,,,,,,
0277x3,1.024,0.751,0.457,0.736842105263158,0.736842105263158,0.736842105263158,1.513,2.087,0.812,,,,,,,,,,,,,,
0278x3,1.084,0.779,0.503,0.736842105263158,0.736842105263158,0.736842105263158,1.575,2.142,0.814,,,,,,,,,,,,,,
0279x3,1.084,0.777,0.476,0.736842105263158,0.736842105263158,0.736842105263158,1.507,1.989,0.835,,,,,,,,,,,,,,
0280x3,0.957,0.738,0.507,0.736842105263158,0.736842105263158,0.736842105263158,1.469,2.048,0.794,,,,,,,,,,,,,,
0281x3,0.817,0.664,0.404,0.736842105263158,0.736842105263158,0.736842105263158,1.43,1.951,0.658,,,,,,,,,,,,,,
0282x3,1.123,0.78,0.558,0.736842105263158,0.736842105263158,0.736842105263158,1.525,2.003,0.841,,,,,,,,,,,,,,
0283x3,0.99,0.736,0.448,0.736842105263158,0.736842105263158,0.736842105263158,1.554,2.127,0.814,,,,,,,,,,,,,,
0284x3,1.072,0.804,0.517,0.736842105263158,0.736842105263158,0.736842105263158,1.538,1.964,0.818,,,,,,,,,,,,,,
0285x3,1.042,0.781,0.568,0.736842105263158,0.736842105263158,0.736842105263158,1.497,2.091,0.828,,,,,,,,,,,,,,
0286x3,0.853,0.708,0.535,0.736842105263158,0.736842105263158,0.736842105263158,1.486,2.16,0.829,,,,,,,,,,,,,,
0287x3,0.939,0.708,0.445,0.736842105263158,0.736842105263158,0.736842105263158,1.526,2.15,0.837,,,,,,,,,,,,,,
0288x3,0.984,0.769,0.48,0.736842105263158,0.736842105263158,0.736842105263158,1.465,1.989,0.817,,,,,,,,,,,,,,
0289x3,0.997,0.739,0.389,0.736842105263158,0.736842105263158,0.736842105263158,1.521,2.172,0.832,,,,,,,,,,,,,,
0290x3,1.033,0.748,0.563,0.736842105263158,0.736842105263158,0.736842105263158,1.49,2.018,0.854,,,,,,,,,,,,,,
0291x3,1.129,0.82,0.414,0.736842105263158,0.736842105263158,0.736842105263158,1.372,1.906,0.778,,,,,,,,,,,,,,
0292x3,0.914,0.713,0.449,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.135,0.832,,,,,,,,,,,,,,
0293x3,0.835,0.688,0.429,0.736842105263158,0.736842105263158,0.736842105263158,1.464,2.122,0.835,,,,,,,,,,,,,,
0294x3,1.075,0.762,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.544,2.092,0.851,,,,,,,,,,,,,,
0295x3,1.112,0.839,0.728,0.736842105263158,0.736842105263158,0.736842105263158,1.545,1.863,0.855,,,,,,,,,,,,,,
0296x3,1.095,0.749,0.511,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.102,0.828,,,,,,,,,,,,,,
0297x3,1.138,0.783,0.521,0.736842105263158,0.736842105263158,0.736842105263158,1.554,1.989,0.831,,,,,,,,,,,,,,
0298x3,1.088,0.815,0.522,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.014,0.775,,,,,,,,,,,,,,
0299x3,0.74,0.681,0.241,0.736842105263158,0.736842105263158,0.736842105263158,1.517,2.164,0.836,,,,,,,,,,,,,,
0300x3,0.871,0.701,0.498,0.736842105263158,0.736842105263158,0.736842105263158,1.5,2.197,0.832,,,,,,,,,,,,,,
0301x3,1.046,0.755,0.47,0.736842105263158,0.736842105263158,0.736842105263158,1.533,2.017,0.822,,,,,,,,,,,,,,
0302x3,1.038,0.827,0.436,0.736842105263158,0.736842105263158,0.736842105263158,1.479,1.912,0.782,,,,,,,,,,,,,,
0303x3,0.921,0.722,0.564,0.736842105263158,0.736842105263158,0.736842105263158,1.428,2.051,0.815,,,,,,,,,,,,,,
0304x3,1.089,0.839,0.687,0.736842105263158,0.736842105263158,0.736842105263158,1.43,1.952,0.799,,,,,,,,,,,,,,
0305x3,0.879,0.743,0.551,0.736842105263158,0.736842105263158,0.736842105263158,1.439,2.122,0.843,,,,,,,,,,,,,,
0306x3,0.801,0.641,0.329,0.736842105263158,0.736842105263158,0.736842105263158,1.538,2.14,0.813,,,,,,,,,,,,,,
0307x3,1.167,0.778,0.584,0.736842105263158,0.736842105263158,0.736842105263158,1.561,2.035,0.845,,,,,,,,,,,,,,
0308x3,1.124,0.788,0.602,0.736842105263158,0.736842105263158,0.736842105263158,1.511,1.958,0.829,,,,,,,,,,,,,,
0309x3,1.044,0.713,0.407,0.736842105263158,0.736842105263158,0.736842105263158,1.643,2.192,0.779,,,,,,,,,,,,,,
0310x3,1.091,0.812,0.543,0.736842105263158,0.736842105263158,0.736842105263158,1.54,2.08,0.883,,,,,,,,,,,,,,
0311x3,0.83,0.709,0.546,0.736842105263158,0.736842105263158,0.736842105263158,1.488,2.243,0.853,,,,,,,,,,,,,,
0312x3,1.094,0.754,0.466,0.736842105263158,0.736842105263158,0.736842105263158,1.57,2.128,0.803,,,,,,,,,,,,,,
0313x3,0.83,0.692,0.468,0.736842105263158,0.736842105263158,0.736842105263158,1.425,2.081,0.831,,,,,,,,,,,,,,
0314x3,1.009,0.736,0.353,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.072,0.861,,,,,,,,,,,,,,
0315x3,0.951,0.735,0.53,0.736842105263158,0.736842105263158,0.736842105263158,1.437,2.059,0.825,,,,,,,,,,,,,,
0316x3,1.041,0.789,0.432,0.736842105263158,0.736842105263158,0.736842105263158,1.36,1.865,0.809,,,,,,,,,,,,,,
0317x3,1.129,0.756,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.641,2.173,0.806,,,,,,,,,,,,,,
0318x3,1.133,0.751,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.578,2.047,0.844,,,,,,,,,,,,,,
0319x3,1.124,0.751,0.512,0.736842105263158,0.736842105263158,0.736842105263158,1.554,2.078,0.811,,,,,,,,,,,,,,
0320x3,0.716,0.712,,0.736842105263158,0.736842105263158,0.736842105263158,1.568,2.027,0.839,,,,,,,,,,,,,,
0321x3,1.099,0.788,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.503,2.013,0.827,,,,,,,,,,,,,,
0322x3,1.102,0.811,0.59,0.736842105263158,0.736842105263158,0.736842105263158,1.553,2.004,0.813,,,,,,,,,,,,,,
0323x3,1.082,0.771,0.516,0.736842105263158,0.736842105263158,0.736842105263158,1.576,2.009,0.913,,,,,,,,,,,,,,
0324x3,1.14,0.798,0.465,0.736842105263158,0.736842105263158,0.736842105263158,1.499,2.083,0.794,,,,,,,,,,,,,,
0325x3,0.863,0.712,0.485,0.736842105263158,0.736842105263158,0.736842105263158,1.508,2.209,0.886,,,,,,,,,,,,,,
0326x3,1.134,0.782,0.567,0.736842105263158,0.736842105263158,0.736842105263158,1.509,2.019,0.815,,,,,,,,,,,,,,
0327x3,0.978,0.74,0.459,0.736842105263158,0.736842105263158,0.736842105263158,1.532,2.129,0.811,,,,,,,,,,,,,,
0328x3,0.988,0.732,0.489,0.736842105263158,0.736842105263158,0.736842105263158,1.526,2.089,0.808,,,,,,,,,,,,,,
0329x3,1.149,0.774,0.583,0.736842105263158,0.736842105263158,0.736842105263158,1.567,2.102,0.821,,,,,,,,,,,,,,
0330x3,1.018,0.76,0.549,0.736842105263158,0.736842105263158,0.736842105263158,1.434,2.044,0.805,,,,,,,,,,,,,,
0331x3,1.117,0.78,0.675,0.736842105263158,0.736842105263158,0.736842105263158,1.558,2.059,0.86,,,,,,,,,,,,,,
0332x3,0.987,0.743,0.368,0.736842105263158,0.736842105263158,0.736842105263158,1.434,2.027,0.791,,,,,,,,,,,,,,
0333x3,1.087,0.829,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.469,1.925,0.817,,,,,,,,,,,,,,
0334x3,1.097,0.796,0.509,0.736842105263158,0.736842105263158,0.736842105263158,1.525,2.043,0.813,,,,,,,,,,,,,,
0335x3,0.919,0.708,0.473,0.736842105263158,0.736842105263158,0.736842105263158,1.576,2.207,0.881,,,,,,,,,,,,,,
0336x3,1.076,0.748,0.437,0.736842105263158,0.736842105263158,0.736842105263158,1.507,2.054,0.819,,,,,,,,,,,,,,
0337x3,1.1,0.805,0.677,0.736842105263158,0.736842105263158,0.736842105263158,1.618,2.02,0.825,,,,,,,,,,,,,,
0338x3,1.108,0.765,0.487,0.736842105263158,0.736842105263158,0.736842105263158,1.512,2.005,0.82,,,,,,,,,,,,,,
0339x3,1.098,0.823,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.681,1.995,0.85,,,,,,,,,,,,,,
0340x3,0.756,0.641,0.273,0.736842105263158,0.736842105263158,0.736842105263158,1.554,2.297,0.831,,,,,,,,,,,,,,
0341x3,1.035,0.713,0.577,0.736842105263158,0.736842105263158,0.736842105263158,1.606,2.242,0.857,,,,,,,,,,,,,,
0342x3,1.089,0.766,0.455,0.736842105263158,0.736842105263158,0.736842105263158,1.58,2.07,0.855,,,,,,,,,,,,,,
0343x3,0.847,0.703,0.518,0.736842105263158,0.736842105263158,0.736842105263158,1.462,2.127,0.854,,,,,,,,,,,,,,
0344x3,1.09,0.753,0.486,0.736842105263158,0.736842105263158,0.736842105263158,1.519,2.185,0.82,,,,,,,,,,,,,,
0345x3,1.066,0.765,0.504,0.736842105263158,0.736842105263158,0.736842105263158,1.538,2.018,0.808,,,,,,,,,,,,,,
0346x3,0.982,0.723,0.473,0.736842105263158,0.736842105263158,0.736842105263158,1.575,2.143,0.83,,,,,,,,,,,,,,
0347x3,1.144,0.776,0.507,0.736842105263158,0.736842105263158,0.736842105263158,1.609,2.055,0.823,,,,,,,,,,,,,,
0348x3,0.863,0.702,0.374,0.736842105263158,0.736842105263158,0.736842105263158,1.555,2.244,0.837,,,,,,,,,,,,,,
0349x3,0.977,0.711,0.428,0.736842105263158,0.736842105263158,0.736842105263158,1.574,2.231,0.796,,,,,,,,,,,,,,
0350x3,0.155,0.343,0.129,0.736842105263158,0.736842105263158,0.736842105263158,0.305,0.982,0.226,,,,,,,,,,,,,,
0351x3,1.106,0.757,0.432,0.736842105263158,0.736842105263158,0.736842105263158,1.61,2.107,0.845,,,,,,,,,,,,,,
0352x3,0.824,0.632,0.318,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.109,0.753,,,,,,,,,,,,,,
0353x3,1.117,0.822,0.662,0.736842105263158,0.736842105263158,0.736842105263158,1.537,1.9,0.876,,,,,,,,,,,,,,
0354x3,1.102,0.767,0.461,0.736842105263158,0.736842105263158,0.736842105263158,1.49,2.037,0.815,,,,,,,,,,,,,,
0355x3,0.975,0.747,0.438,0.736842105263158,0.736842105263158,0.736842105263158,1.576,2.079,0.822,,,,,,,,,,,,,,
0356x3,0.86,0.694,0.381,0.736842105263158,0.736842105263158,0.736842105263158,1.505,2.131,0.863,,,,,,,,,,,,,,
0357x3,0.844,0.721,0.6,0.736842105263158,0.736842105263158,0.736842105263158,1.424,2.142,0.818,,,,,,,,,,,,,,
0358x3,1.104,0.762,0.474,0.736842105263158,0.736842105263158,0.736842105263158,1.522,2.073,0.801,,,,,,,,,,,,,,
0359x3,1.109,0.773,0.531,0.736842105263158,0.736842105263158,0.736842105263158,1.524,2.043,0.826,,,,,,,,,,,,,,
0360x3,1.094,0.809,0.557,0.736842105263158,0.736842105263158,0.736842105263158,1.609,1.98,0.818,,,,,,,,,,,,,,
0361x3,1.112,0.792,0.547,0.736842105263158,0.736842105263158,0.736842105263158,1.526,2.103,0.812,,,,,,,,,,,,,,
0362x3,1.093,0.799,0.579,0.736842105263158,0.736842105263158,0.736842105263158,1.512,1.975,0.799,,,,,,,,,,,,,,
0363x3,0.87,0.699,0.319,0.736842105263158,0.736842105263158,0.736842105263158,1.514,2.086,0.808,,,,,,,,,,,,,,
0364x3,1.073,0.764,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.502,2.06,0.83,,,,,,,,,,,,,,
0365x3,0.947,0.716,0.41,0.736842105263158,0.736842105263158,0.736842105263158,1.539,2.174,0.825,,,,,,,,,,,,,,
0366x3,1.116,0.749,0.475,0.736842105263158,0.736842105263158,0.736842105263158,1.521,2.074,0.79,,,,,,,,,,,,,,
0367x3,0.935,0.725,0.485,0.736842105263158,0.736842105263158,0.736842105263158,1.52,2.109,0.833,,,,,,,,,,,,,,
0368x3,1.125,0.769,0.487,0.736842105263158,0.736842105263158,0.736842105263158,1.538,2.103,0.819,,,,,,,,,,,,,,
0369x3,1.092,0.776,0.477,0.736842105263158,0.736842105263158,0.736842105263158,1.529,2.101,0.85,,,,,,,,,,,,,,
0370x3,1.061,0.777,0.376,0.736842105263158,0.736842105263158,0.736842105263158,1.523,2.029,0.75,,,,,,,,,,,,,,
0371x3,1.109,0.748,0.49,0.736842105263158,0.736842105263158,0.736842105263158,1.561,2.099,0.827,,,,,,,,,,,,,,
0372x3,1.049,0.769,0.442,0.736842105263158,0.736842105263158,0.736842105263158,1.545,2.061,0.801,,,,,,,,,,,,,,
0373x3,1.075,0.765,0.458,0.736842105263158,0.736842105263158,0.736842105263158,1.536,2.115,0.848,,,,,,,,,,,,,,
0374x3,1.066,0.787,0.583,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.075,0.799,,,,,,,,,,,,,,
0375x3,0.992,0.724,0.47,0.736842105263158,0.736842105263158,0.736842105263158,1.641,2.275,0.825,,,,,,,,,,,,,,
0376x3,1.134,0.781,0.54,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.04,0.821,,,,,,,,,,,,,,
0377x3,1.07,0.794,0.691,0.736842105263158,0.736842105263158,0.736842105263158,1.533,2.034,0.886,,,,,,,,,,,,,,
0378x3,1.16,0.813,0.681,0.736842105263158,0.736842105263158,0.736842105263158,1.597,1.987,0.851,,,,,,,,,,,,,,
0379x3,1.016,0.705,0.422,0.736842105263158,0.736842105263158,0.736842105263158,1.626,2.15,0.855,,,,,,,,,,,,,,
0380x3,1.104,0.78,0.466,0.736842105263158,0.736842105263158,0.736842105263158,1.535,2.039,0.854,,,,,,,,,,,,,,
0381x3,0.93,0.745,0.464,0.736842105263158,0.736842105263158,0.736842105263158,1.582,2.145,0.809,,,,,,,,,,,,,,
0382x3,0.915,0.737,0.376,0.736842105263158,0.736842105263158,0.736842105263158,1.484,2.091,0.765,,,,,,,,,,,,,,
0383x3,1.078,0.743,0.507,0.736842105263158,0.736842105263158,0.736842105263158,1.573,2.133,0.841,,,,,,,,,,,,,,
0384x3,0.88,0.717,0.4,0.736842105263158,0.736842105263158,0.736842105263158,1.469,1.974,0.849,,,,,,,,,,,,,,
0385x3,0.148,0.391,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.197,0.284,,,,,,,,,,,,,,
0386x3,1.074,0.727,0.405,0.736842105263158,0.736842105263158,0.736842105263158,1.581,2.079,0.841,,,,,,,,,,,,,,
0387x3,0.863,0.706,0.491,0.736842105263158,0.736842105263158,0.736842105263158,1.604,2.24,0.845,,,,,,,,,,,,,,
0388x3,1.025,0.739,0.489,0.736842105263158,0.736842105263158,0.736842105263158,1.574,2.076,0.824,,,,,,,,,,,,,,
0389x3,1.095,0.773,0.537,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.015,0.828,,,,,,,,,,,,,,
0390x3,0.9,0.722,0.384,0.736842105263158,0.736842105263158,0.736842105263158,1.563,2.179,0.827,,,,,,,,,,,,,,
0391x3,1.088,0.827,0.637,0.736842105263158,0.736842105263158,0.736842105263158,1.499,1.913,0.815,,,,,,,,,,,,,,
0392x3,1.057,0.787,0.415,0.736842105263158,0.736842105263158,0.736842105263158,1.433,1.942,0.793,,,,,,,,,,,,,,
0393x3,1.107,0.749,0.497,0.736842105263158,0.736842105263158,0.736842105263158,1.513,2.087,0.818,,,,,,,,,,,,,,
0394x3,0.977,0.759,0.585,0.736842105263158,0.736842105263158,0.736842105263158,1.512,2.092,0.837,,,,,,,,,,,,,,
0395x3,1.123,0.776,0.695,0.736842105263158,0.736842105263158,0.736842105263158,1.489,1.986,0.836,,,,,,,,,,,,,,
0396x3,1.161,0.731,0.531,0.736842105263158,0.736842105263158,0.736842105263158,1.568,2.132,0.814,,,,,,,,,,,,,,
0397x3,0.838,0.699,0.475,0.736842105263158,0.736842105263158,0.736842105263158,1.517,2.155,0.829,,,,,,,,,,,,,,
0398x3,0.852,0.702,0.461,0.736842105263158,0.736842105263158,0.736842105263158,1.521,2.146,0.857,,,,,,,,,,,,,,
0399x3,0.984,0.746,0.369,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.158,0.823,,,,,,,,,,,,,,
0400x3,1.077,0.802,0.552,0.736842105263158,0.736842105263158,0.736842105263158,1.467,1.996,0.809,,,,,,,,,,,,,,
0401x3,0.925,0.715,0.407,0.736842105263158,0.736842105263158,0.736842105263158,1.536,2.116,0.869,,,,,,,,,,,,,,
0402x3,1.085,0.796,0.508,0.736842105263158,0.736842105263158,0.736842105263158,1.517,2.06,0.845,,,,,,,,,,,,,,
0403x3,1.084,0.748,0.573,0.736842105263158,0.736842105263158,0.736842105263158,1.543,2.051,0.831,,,,,,,,,,,,,,
0404x3,1.095,0.804,0.584,0.736842105263158,0.736842105263158,0.736842105263158,1.496,2.02,0.812,,,,,,,,,,,,,,
0405x3,1.087,0.768,0.457,0.736842105263158,0.736842105263158,0.736842105263158,1.461,1.973,0.817,,,,,,,,,,,,,,
0406x3,1.11,0.794,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.546,2.048,0.834,,,,,,,,,,,,,,
0407x3,1.069,0.784,0.47,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.016,0.826,,,,,,,,,,,,,,
0408x3,1.2,0.809,0.755,0.736842105263158,0.736842105263158,0.736842105263158,1.57,1.997,0.804,,,,,,,,,,,,,,
0409x3,1.092,0.817,0.524,0.736842105263158,0.736842105263158,0.736842105263158,1.509,1.976,0.857,,,,,,,,,,,,,,
0410x3,1.134,0.792,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.629,2.195,0.831,,,,,,,,,,,,,,
0411x3,0.883,0.724,0.534,0.736842105263158,0.736842105263158,0.736842105263158,1.461,2.151,0.854,,,,,,,,,,,,,,
0412x3,1.04,0.795,0.425,0.736842105263158,0.736842105263158,0.736842105263158,1.537,2.055,0.845,,,,,,,,,,,,,,
