image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0618x3,1.083,0.784,0.556,0.736842105263158,0.736842105263158,0.736842105263158,1.533,2.04,0.833,,,,,,,,,,,,,,
0619x3,1.057,0.788,0.375,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.019,0.785,,,,,,,,,,,,,,
0620x3,1.125,0.751,0.503,0.736842105263158,0.736842105263158,0.736842105263158,1.503,2.003,0.837,,,,,,,,,,,,,,
0621x3,0.83,0.709,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.467,2.028,0.809,,,,,,,,,,,,,,
0622x3,1.114,0.797,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.474,2.029,0.8,,,,,,,,,,,,,,
0623x3,1.058,0.751,0.485,0.736842105263158,0.736842105263158,0.736842105263158,1.564,2.046,0.884,,,,,,,,,,,,,,
0624x3,1.063,0.77,0.409,0.736842105263158,0.736842105263158,0.736842105263158,1.557,2.134,0.786,,,,,,,,,,,,,,
0625x3,1.034,0.812,0.46,0.736842105263158,0.736842105263158,0.736842105263158,1.637,2.209,0.922,,,,,,,,,,,,,,
0626x3,1.07,0.754,0.423,0.736842105263158,0.736842105263158,0.736842105263158,1.463,2.035,0.822,,,,,,,,,,,,,,
0627x3,0.822,0.664,0.346,0.736842105263158,0.736842105263158,0.736842105263158,1.559,2.233,0.871,,,,,,,,,,,,,,
0628x3,1.039,0.795,0.453,0.736842105263158,0.736842105263158,0.736842105263158,1.504,1.851,0.737,,,,,,,,,,,,,,
0629x3,1.112,0.755,0.495,0.736842105263158,0.736842105263158,0.736842105263158,1.559,2.066,0.837,,,,,,,,,,,,,,
0630x3,1.081,0.805,0.517,0.736842105263158,0.736842105263158,0.736842105263158,1.557,1.969,0.828,,,,,,,,,,,,,,
0631x3,1.055,0.75,0.558,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.046,0.812,,,,,,,,,,,,,,
0632x3,1.12,0.782,0.531,0.736842105263158,0.736842105263158,0.736842105263158,1.478,1.984,0.792,,,,,,,,,,,,,,
0633x3,1.086,0.793,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.562,2.01,0.82,,,,,,,,,,,,,,
0634x3,1.133,0.798,0.48,0.736842105263158,0.736842105263158,0.736842105263158,1.502,1.94,0.801,,,,,,,,,,,,,,
0635x3,1.074,0.759,0.423,0.736842105263158,0.736842105263158,0.736842105263158,1.566,2.051,0.811,,,,,,,,,,,,,,
0636x3,1.083,0.795,0.491,0.736842105263158,0.736842105263158,0.736842105263158,1.372,1.855,0.779,,,,,,,,,,,,,,
0637x3,1.106,0.785,0.622,0.736842105263158,0.736842105263158,0.736842105263158,1.548,2.03,0.815,,,,,,,,,,,,,,
0638x3,1.091,0.778,0.521,0.736842105263158,0.736842105263158,0.736842105263158,1.521,2.052,0.827,,,,,,,,,,,,,,
0639x3,1.134,0.763,0.548,0.736842105263158,0.736842105263158,0.736842105263158,1.481,1.924,0.758,,,,,,,,,,,,,,
0640x3,1.043,0.747,0.492,0.736842105263158,0.736842105263158,0.736842105263158,1.551,1.946,0.841,,,,,,,,,,,,,,
0641x3,1.151,0.784,0.539,0.736842105263158,0.736842105263158,0.736842105263158,1.603,2.086,0.837,,,,,,,,,,,,,,
0642x3,1.014,0.731,0.458,0.736842105263158,0.736842105263158,0.736842105263158,1.573,2.113,0.852,,,,,,,,,,,,,,
0643x3,1.108,0.783,0.541,0.736842105263158,0.736842105263158,0.736842105263158,1.607,2.03,0.853,,,,,,,,,,,,,,
0644x3,1.113,0.764,0.554,0.736842105263158,0.736842105263158,0.736842105263158,1.539,2.039,0.828,,,,,,,,,,,,,,
0645x3,1.105,0.787,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.419,2.012,0.842,,,,,,,,,,,,,,
0646x3,1.094,0.795,0.506,0.736842105263158,0.736842105263158,0.736842105263158,1.505,1.974,0.8,,,,,,,,,,,,,,
0647x3,0.943,0.735,0.469,0.736842105263158,0.736842105263158,0.736842105263158,1.516,2.09,0.787,,,,,,,,,,,,,,
0648x3,1.089,0.783,0.466,0.736842105263158,0.736842105263158,0.736842105263158,1.512,1.942,0.814,,,,,,,,,,,,,,
0649x3,1.034,0.8,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.076,0.828,,,,,,,,,,,,,,
0650x3,1.051,0.737,0.442,0.736842105263158,0.736842105263158,0.736842105263158,1.689,2.217,0.84,,,,,,,,,,,,,,
0651x3,1.083,0.785,0.854,0.736842105263158,0.736842105263158,0.736842105263158,1.507,2.054,0.809,,,,,,,,,,,,,,
0652x3,0.897,0.749,0.423,0.736842105263158,0.736842105263158,0.736842105263158,1.547,2.157,0.882,,,,,,,,,,,,,,
0653x3,1.135,0.81,0.564,0.736842105263158,0.736842105263158,0.736842105263158,1.592,2.035,0.804,,,,,,,,,,,,,,
0654x3,1.034,0.733,0.495,0.736842105263158,0.736842105263158,0.736842105263158,1.589,2.12,0.811,,,,,,,,,,,,,,
0655x3,1.054,0.782,0.47,0.736842105263158,0.736842105263158,0.736842105263158,1.576,1.989,0.852,,,,,,,,,,,,,,
0656x3,0.888,0.728,0.537,0.736842105263158,0.736842105263158,0.736842105263158,1.496,2.136,0.839,,,,,,,,,,,,,,
0657x3,0.955,0.713,0.39,0.736842105263158,0.736842105263158,0.736842105263158,1.483,2.139,0.848,,,,,,,,,,,,,,
0658x3,0.948,0.714,0.354,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.182,0.82,,,,,,,,,,,,,,
0659x3,1.041,0.787,0.522,0.736842105263158,0.736842105263158,0.736842105263158,1.414,2.001,0.797,,,,,,,,,,,,,,
0660x3,1.027,0.785,0.42,0.736842105263158,0.736842105263158,0.736842105263158,1.533,1.997,0.869,,,,,,,,,,,,,,
0661x3,1.086,0.762,0.453,0.736842105263158,0.736842105263158,0.736842105263158,1.547,2.094,0.84,,,,,,,,,,,,,,
0662x3,1.106,0.75,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.537,2.029,0.82,,,,,,,,,,,,,,
0663x3,1.057,0.71,0.379,0.736842105263158,0.736842105263158,0.736842105263158,1.616,2.086,0.835,,,,,,,,,,,,,,
0664x3,1.105,0.782,0.496,0.736842105263158,0.736842105263158,0.736842105263158,1.569,2.048,0.829,,,,,,,,,,,,,,
0665x3,1.103,0.771,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.574,2.022,0.808,,,,,,,,,,,,,,
0666x3,0.174,0.388,0.151,0.736842105263158,0.736842105263158,0.736842105263158,0.353,1.098,0.323,,,,,,,,,,,,,,
0667x3,0.882,0.7,0.413,0.736842105263158,0.736842105263158,0.736842105263158,1.485,2.178,0.807,,,,,,,,,,,,,,
0668x3,0.761,0.661,0.402,0.736842105263158,0.736842105263158,0.736842105263158,1.455,2.184,0.816,,,,,,,,,,,,,,
0669x3,1.075,0.813,0.829,0.736842105263158,0.736842105263158,0.736842105263158,1.54,2.065,0.807,,,,,,,,,,,,,,
0670x3,1.046,0.775,0.473,0.736842105263158,0.736842105263158,0.736842105263158,1.486,2.008,0.778,,,,,,,,,,,,,,
0671x3,1.111,0.825,0.737,0.736842105263158,0.736842105263158,0.736842105263158,1.305,1.829,0.829,,,,,,,,,,,,,,
0672x3,1.134,0.77,0.524,0.736842105263158,0.736842105263158,0.736842105263158,1.601,2.135,0.837,,,,,,,,,,,,,,
0673x3,0.785,0.712,0.471,0.736842105263158,0.736842105263158,0.736842105263158,1.37,2.12,0.816,,,,,,,,,,,,,,
0674x3,1.067,0.765,0.488,0.736842105263158,0.736842105263158,0.736842105263158,1.51,1.943,0.788,,,,,,,,,,,,,,
0675x3,1.04,0.809,0.44,0.736842105263158,0.736842105263158,0.736842105263158,1.546,2.075,0.852,,,,,,,,,,,,,,
0676x3,0.916,0.678,0.369,0.736842105263158,0.736842105263158,0.736842105263158,1.636,2.25,0.813,,,,,,,,,,,,,,
0677x3,1.076,0.742,0.41,0.736842105263158,0.736842105263158,0.736842105263158,1.529,2.062,0.782,,,,,,,,,,,,,,
0678x3,1.073,0.788,0.497,0.736842105263158,0.736842105263158,0.736842105263158,1.485,2.077,0.845,,,,,,,,,,,,,,
0679x3,1.105,0.803,0.543,0.736842105263158,0.736842105263158,0.736842105263158,1.543,1.981,0.822,,,,,,,,,,,,,,
0680x3,1.047,0.745,0.476,0.736842105263158,0.736842105263158,0.736842105263158,1.478,1.989,0.797,,,,,,,,,,,,,,
0681x3,1.092,0.81,0.563,0.736842105263158,0.736842105263158,0.736842105263158,1.437,1.883,0.803,,,,,,,,,,,,,,
0682x3,0.821,0.687,0.447,0.736842105263158,0.736842105263158,0.736842105263158,1.504,2.212,0.845,,,,,,,,,,,,,,
0683x3,1.085,0.732,0.413,0.736842105263158,0.736842105263158,0.736842105263158,1.539,2.107,0.822,,,,,,,,,,,,,,
0684x3,0.864,0.699,0.408,0.736842105263158,0.736842105263158,0.736842105263158,1.497,2.13,0.849,,,,,,,,,,,,,,
0685x3,0.763,0.673,0.251,0.736842105263158,0.736842105263158,0.736842105263158,1.375,2.055,0.802,,,,,,,,,,,,,,
0686x3,1.013,0.719,0.35,0.736842105263158,0.736842105263158,0.736842105263158,1.499,1.877,0.737,,,,,,,,,,,,,,
0687x3,1.104,0.795,0.731,0.736842105263158,0.736842105263158,0.736842105263158,1.551,1.999,0.812,,,,,,,,,,,,,,
0688x3,1.117,0.771,0.515,0.736842105263158,0.736842105263158,0.736842105263158,1.559,2.081,0.829,,,,,,,,,,,,,,
0689x3,1.082,0.831,0.578,0.736842105263158,0.736842105263158,0.736842105263158,1.482,1.937,0.806,,,,,,,,,,,,,,
0690x3,1.052,0.787,0.428,0.736842105263158,0.736842105263158,0.736842105263158,1.549,2.061,0.823,,,,,,,,,,,,,,
0691x3,1.144,0.753,0.457,0.736842105263158,0.736842105263158,0.736842105263158,1.586,2.174,0.824,,,,,,,,,,,,,,
0692x3,1.111,0.764,0.534,0.736842105263158,0.736842105263158,0.736842105263158,1.503,2.03,0.834,,,,,,,,,,,,,,
0693x3,1.001,0.752,0.464,0.736842105263158,0.736842105263158,0.736842105263158,1.468,2.041,0.803,,,,,,,,,,,,,,
0694x3,1.053,0.771,0.358,0.736842105263158,0.736842105263158,0.736842105263158,1.547,2.087,0.879,,,,,,,,,,,,,,
0695x3,1.154,0.777,0.572,0.736842105263158,0.736842105263158,0.736842105263158,1.505,2.002,0.79,,,,,,,,,,,,,,
0696x3,1.065,0.772,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.504,2.08,0.808,,,,,,,,,,,,,,
0697x3,0.951,0.721,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.129,0.851,,,,,,,,,,,,,,
0698x3,1.107,0.831,0.618,0.736842105263158,0.736842105263158,0.736842105263158,1.609,1.918,0.815,,,,,,,,,,,,,,
0699x3,1.039,0.768,0.414,0.736842105263158,0.736842105263158,0.736842105263158,1.512,2.096,0.831,,,,,,,,,,,,,,
0700x3,0.95,0.773,0.427,0.142723963170993,0.736842105263158,,1.34,1.771,0.735,,,,,,,,,,,,,,
0701x3,1.087,0.772,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.539,1.913,0.828,,,,,,,,,,,,,,
0702x3,1.1,0.774,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.504,2.1,0.865,,,,,,,,,,,,,,
0703x3,0.999,0.741,0.448,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.129,0.85,,,,,,,,,,,,,,
0704x3,0.961,0.752,0.38,0.736842105263158,0.736842105263158,0.736842105263158,1.541,2.057,0.823,,,,,,,,,,,,,,
0705x3,1.068,0.753,0.511,0.736842105263158,0.736842105263158,0.736842105263158,1.506,2.039,0.818,,,,,,,,,,,,,,
0706x3,0.896,0.704,0.455,0.736842105263158,0.736842105263158,0.736842105263158,1.56,2.137,0.864,,,,,,,,,,,,,,
0707x3,1.149,0.75,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.592,2.061,0.813,,,,,,,,,,,,,,
0708x3,1.093,0.783,0.535,0.736842105263158,0.736842105263158,0.736842105263158,1.522,2.003,0.823,,,,,,,,,,,,,,
0709x3,0.872,0.695,0.392,0.736842105263158,0.736842105263158,0.736842105263158,1.556,2.189,0.83,,,,,,,,,,,,,,
0710x3,0.856,0.71,0.612,0.736842105263158,0.736842105263158,0.736842105263158,1.565,2.197,0.835,,,,,,,,,,,,,,
0711x3,1.087,0.788,0.505,0.736842105263158,0.736842105263158,0.736842105263158,1.504,1.945,0.801,,,,,,,,,,,,,,
0712x3,1.023,0.744,0.524,0.736842105263158,0.736842105263158,0.736842105263158,1.567,2.092,0.84,,,,,,,,,,,,,,
0713x3,1.071,0.762,0.592,0.736842105263158,0.736842105263158,0.736842105263158,1.425,1.951,0.768,,,,,,,,,,,,,,
0714x3,1.031,0.717,0.374,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.127,0.817,,,,,,,,,,,,,,
0715x3,1.152,0.809,0.64,0.736842105263158,0.736842105263158,0.736842105263158,1.577,1.94,0.811,,,,,,,,,,,,,,
0716x3,1.092,0.788,0.503,0.736842105263158,0.736842105263158,0.736842105263158,1.64,2.017,0.823,,,,,,,,,,,,,,
0717x3,0.962,0.731,0.498,0.736842105263158,0.736842105263158,0.736842105263158,1.468,2.082,0.779,,,,,,,,,,,,,,
0718x3,1.115,0.767,0.486,0.736842105263158,0.736842105263158,0.736842105263158,1.472,1.998,0.777,,,,,,,,,,,,,,
0719x3,0.976,0.752,0.388,0.736842105263158,0.736842105263158,0.736842105263158,1.531,2.008,0.847,,,,,,,,,,,,,,
0720x3,1.08,0.734,0.412,0.736842105263158,0.736842105263158,0.736842105263158,1.586,2.156,0.829,,,,,,,,,,,,,,
0721x3,1.038,0.763,0.633,0.736842105263158,0.736842105263158,0.736842105263158,1.492,2.006,0.782,,,,,,,,,,,,,,
0722x3,1.082,0.766,0.462,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.076,0.838,,,,,,,,,,,,,,
0723x3,0.876,0.711,0.395,0.736842105263158,0.736842105263158,0.736842105263158,1.507,2.151,0.816,,,,,,,,,,,,,,
0724x3,0.892,0.674,0.372,0.736842105263158,0.736842105263158,0.736842105263158,1.545,2.185,0.786,,,,,,,,,,,,,,
0725x3,1.077,0.77,0.386,0.736842105263158,0.736842105263158,0.736842105263158,1.48,1.947,0.784,,,,,,,,,,,,,,
0726x3,0.892,0.72,0.51,0.736842105263158,0.736842105263158,0.736842105263158,1.489,2.124,0.834,,,,,,,,,,,,,,
0727x3,1.11,0.756,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.56,2.09,0.807,,,,,,,,,,,,,,
0728x3,1.097,0.769,0.475,0.736842105263158,0.736842105263158,0.736842105263158,1.519,2.034,0.782,,,,,,,,,,,,,,
0729x3,1.084,0.794,0.512,0.736842105263158,0.736842105263158,0.736842105263158,1.479,2.019,0.801,,,,,,,,,,,,,,
0730x3,1.145,0.761,0.583,0.736842105263158,0.736842105263158,0.736842105263158,1.516,2.046,0.802,,,,,,,,,,,,,,
0731x3,0.993,0.746,0.562,0.736842105263158,0.736842105263158,0.736842105263158,1.499,2.102,0.843,,,,,,,,,,,,,,
0732x3,0.886,0.736,0.636,0.736842105263158,0.736842105263158,0.736842105263158,1.522,2.161,0.865,,,,,,,,,,,,,,
0733x3,1.105,0.765,0.528,0.736842105263158,0.736842105263158,0.736842105263158,1.48,2.035,0.781,,,,,,,,,,,,,,
0734x3,1.05,0.796,0.52,0.736842105263158,0.736842105263158,0.736842105263158,1.583,2.031,0.837,,,,,,,,,,,,,,
0735x3,1.061,0.798,0.512,0.736842105263158,0.736842105263158,0.736842105263158,1.488,1.937,0.789,,,,,,,,,,,,,,
0736x3,1.124,0.773,0.624,0.736842105263158,0.736842105263158,0.736842105263158,1.507,2.05,0.828,,,,,,,,,,,,,,
0737x3,0.979,0.738,0.413,0.736842105263158,0.736842105263158,0.736842105263158,1.543,2.119,0.831,,,,,,,,,,,,,,
0738x3,0.967,0.708,0.321,0.736842105263158,0.736842105263158,0.736842105263158,1.561,2.11,0.829,,,,,,,,,,,,,,
0739x3,1.126,0.792,0.608,0.736842105263158,0.736842105263158,0.736842105263158,1.485,1.968,0.841,,,,,,,,,,,,,,
0740x3,1.011,0.771,0.367,0.736842105263158,0.736842105263158,0.736842105263158,1.422,1.853,0.833,,,,,,,,,,,,,,
0741x3,1.097,0.758,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.504,2.059,0.81,,,,,,,,,,,,,,
0742x3,1.08,0.733,0.403,0.736842105263158,0.736842105263158,0.736842105263158,1.574,2.148,0.852,,,,,,,,,,,,,,
0743x3,1.062,0.789,0.477,0.736842105263158,0.736842105263158,0.736842105263158,1.487,1.978,0.796,,,,,,,,,,,,,,
0744x3,0.781,0.717,0.402,0.736842105263158,0.736842105263158,0.736842105263158,1.464,2.035,0.82,,,,,,,,,,,,,,
0745x3,0.851,0.728,0.581,0.189779432873834,0.736842105263158,,1.294,1.711,0.661,,,,,,,,,,,,,,
0746x3,0.999,0.74,0.509,0.736842105263158,0.736842105263158,0.736842105263158,1.516,2.045,0.798,,,,,,,,,,,,,,
0747x3,1.007,0.747,0.445,0.736842105263158,0.736842105263158,0.736842105263158,1.534,2.088,0.831,,,,,,,,,,,,,,
0748x3,0.996,0.755,0.485,0.736842105263158,0.736842105263158,0.736842105263158,1.455,1.993,0.811,,,,,,,,,,,,,,
0749x3,1.085,0.796,0.552,0.736842105263158,0.736842105263158,0.736842105263158,1.533,1.961,0.804,,,,,,,,,,,,,,
0750x3,1.041,0.736,0.436,0.736842105263158,0.736842105263158,0.736842105263158,1.559,2.09,0.814,,,,,,,,,,,,,,
0751x3,1.07,0.73,0.493,0.736842105263158,0.736842105263158,0.736842105263158,1.661,2.175,0.806,,,,,,,,,,,,,,
0752x3,0.911,0.701,0.394,0.736842105263158,0.736842105263158,0.736842105263158,1.548,2.31,0.838,,,,,,,,,,,,,,
0753x3,1.109,0.75,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.511,2.089,0.807,,,,,,,,,,,,,,
0754x3,0.997,0.724,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.589,2.111,0.809,,,,,,,,,,,,,,
0755x3,1.075,0.766,0.679,0.736842105263158,0.736842105263158,0.736842105263158,1.571,2.078,0.805,,,,,,,,,,,,,,
0756x3,1.079,0.733,0.386,0.736842105263158,0.736842105263158,0.736842105263158,1.554,2.118,0.822,,,,,,,,,,,,,,
0757x3,1.079,0.737,0.513,0.736842105263158,0.736842105263158,0.736842105263158,1.487,2.079,0.751,,,,,,,,,,,,,,
0758x3,0.915,0.731,0.32,0.736842105263158,0.736842105263158,0.736842105263158,1.434,2.05,0.777,,,,,,,,,,,,,,
0759x3,0.972,0.718,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.627,2.11,0.835,,,,,,,,,,,,,,
0760x3,1.048,0.855,0.626,0.736842105263158,0.736842105263158,0.736842105263158,1.451,1.929,0.813,,,,,,,,,,,,,,
0761x3,0.853,0.703,0.384,0.736842105263158,0.736842105263158,0.736842105263158,1.542,2.044,0.856,,,,,,,,,,,,,,
0762x3,0.849,0.77,,0.736842105263158,0.736842105263158,0.736842105263158,1.558,2.099,0.881,,,,,,,,,,,,,,
0763x3,1.142,0.784,0.608,0.736842105263158,0.736842105263158,0.736842105263158,1.528,1.997,0.799,,,,,,,,,,,,,,
0764x3,1.091,0.741,0.449,0.736842105263158,0.736842105263158,0.736842105263158,1.611,2.064,0.807,,,,,,,,,,,,,,
0765x3,1.015,0.74,0.587,0.736842105263158,0.736842105263158,0.736842105263158,1.492,2.066,0.846,,,,,,,,,,,,,,
0766x3,1.083,0.743,0.382,0.736842105263158,0.736842105263158,0.736842105263158,1.45,1.962,0.792,,,,,,,,,,,,,,
0767x3,1.101,0.77,0.409,0.736842105263158,0.736842105263158,0.736842105263158,1.539,2.053,0.827,,,,,,,,,,,,,,
0768x3,1.114,0.768,0.508,0.736842105263158,0.736842105263158,0.736842105263158,1.515,2.034,0.836,,,,,,,,,,,,,,
0769x3,1.024,0.767,0.378,0.736842105263158,0.736842105263158,0.736842105263158,1.457,1.918,0.835,,,,,,,,,,,,,,
0770x3,0.827,0.728,0.422,0.736842105263158,0.736842105263158,0.736842105263158,1.369,1.963,0.755,,,,,,,,,,,,,,
0771x3,1.071,0.79,0.51,0.736842105263158,0.736842105263158,0.736842105263158,1.499,1.975,0.837,,,,,,,,,,,,,,
0772x3,0.896,0.681,0.514,0.736842105263158,0.736842105263158,0.736842105263158,1.471,2.029,0.788,,,,,,,,,,,,,,
0773x3,1.073,0.776,0.452,0.736842105263158,0.736842105263158,0.736842105263158,1.529,2.035,0.875,,,,,,,,,,,,,,
0774x3,1.172,0.804,0.715,0.736842105263158,0.736842105263158,0.736842105263158,1.528,1.987,0.824,,,,,,,,,,,,,,
0775x3,0.872,0.676,0.404,0.736842105263158,0.736842105263158,0.736842105263158,1.579,2.25,0.859,,,,,,,,,,,,,,
0776x3,0.928,0.735,0.452,0.736842105263158,0.736842105263158,0.736842105263158,1.51,2.049,0.818,,,,,,,,,,,,,,
0777x3,1.095,0.79,0.559,0.736842105263158,0.736842105263158,0.736842105263158,1.529,1.955,0.812,,,,,,,,,,,,,,
0778x3,1.103,0.732,0.436,0.736842105263158,0.736842105263158,0.736842105263158,1.538,2.102,0.817,,,,,,,,,,,,,,
0779x3,1.108,0.744,0.488,0.736842105263158,0.736842105263158,0.736842105263158,1.542,2.07,0.808,,,,,,,,,,,,,,
0780x3,0.991,0.753,0.527,0.736842105263158,0.736842105263158,0.736842105263158,1.449,2.096,0.828,,,,,,,,,,,,,,
0781x3,1.092,0.786,0.54,0.736842105263158,0.736842105263158,0.736842105263158,1.449,1.983,0.833,,,,,,,,,,,,,,
0782x3,1.072,0.803,0.61,0.736842105263158,0.736842105263158,0.736842105263158,1.547,1.97,0.817,,,,,,,,,,,,,,
0783x3,1.117,0.771,0.586,0.736842105263158,0.736842105263158,0.736842105263158,1.53,2.117,0.843,,,,,,,,,,,,,,
0784x3,0.986,0.73,0.4,0.736842105263158,0.736842105263158,0.736842105263158,1.491,2.023,0.808,,,,,,,,,,,,,,
0785x3,0.876,0.728,0.509,0.736842105263158,0.736842105263158,0.736842105263158,1.442,2.07,0.778,,,,,,,,,,,,,,
0786x3,0.817,0.688,0.39,0.736842105263158,0.736842105263158,0.736842105263158,1.52,2.211,0.836,,,,,,,,,,,,,,
0787x3,1.206,0.801,0.597,0.736842105263158,0.736842105263158,0.736842105263158,1.589,2.06,0.867,,,,,,,,,,,,,,
0788x3,0.936,0.737,0.44,0.736842105263158,0.736842105263158,0.736842105263158,1.524,2.137,0.832,,,,,,,,,,,,,,
0789x3,1.071,0.75,0.533,0.736842105263158,0.736842105263158,0.736842105263158,1.552,2.072,0.832,,,,,,,,,,,,,,
0790x3,1.097,0.787,0.46,0.736842105263158,0.736842105263158,0.736842105263158,1.494,2.032,0.846,,,,,,,,,,,,,,
0791x3,0.975,0.739,0.45,0.736842105263158,0.736842105263158,0.736842105263158,1.568,2.139,0.8,,,,,,,,,,,,,,
0792x3,1.081,0.789,0.522,0.736842105263158,0.736842105263158,0.736842105263158,1.49,2.029,0.831,,,,,,,,,,,,,,
0793x3,1.133,0.756,0.473,0.736842105263158,0.736842105263158,0.736842105263158,1.578,2.091,0.825,,,,,,,,,,,,,,
0794x3,0.921,0.736,0.351,0.736842105263158,0.736842105263158,0.736842105263158,1.418,2.024,0.857,,,,,,,,,,,,,,
0795x3,1.088,0.759,0.502,0.736842105263158,0.736842105263158,0.736842105263158,1.478,2.015,0.759,,,,,,,,,,,,,,
0796x3,1.085,0.783,0.514,0.736842105263158,0.736842105263158,0.736842105263158,1.557,2.012,0.825,,,,,,,,,,,,,,
0797x3,1.149,0.77,0.627,0.736842105263158,0.736842105263158,0.736842105263158,1.398,2.003,0.853,,,,,,,,,,,,,,
0798x3,1.007,0.768,0.483,0.736842105263158,0.736842105263158,0.736842105263158,1.426,2.007,0.833,,,,,,,,,,,,,,
0799x3,1.119,0.779,0.479,0.736842105263158,0.736842105263158,0.736842105263158,1.522,2.021,0.815,,,,,,,,,,,,,,
0800x3,1.044,0.734,0.361,0.736842105263158,0.736842105263158,0.736842105263158,1.445,2.008,0.77,,,,,,,,,,,,,,
