image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0398x4,0.076,0.234,0.109,0.314083239420909,0.736842105263158,0.736842105263158,0.25,0.849,0.201,,,,,,,,,,,,,,,
0399x4,0.059,0.243,,0.309246744010875,0.736842105263158,0.736842105263158,0.255,0.85,0.199,,,,,,,,,,,,,,,
0400x4,0.165,0.404,0.156,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.363,0.257,,,,,,,,,,,,,,,
0401x4,0.122,0.285,0.066,0.736842105263158,0.736842105263158,0.736842105263158,0.3,0.955,0.204,,,,,,,,,,,,,,,
0402x4,0.165,0.379,0.181,0.736842105263158,0.736842105263158,0.736842105263158,0.347,1.308,0.226,,,,,,,,,,,,,,,
0403x4,0.157,0.363,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.369,1.16,0.255,,,,,,,,,,,,,,,
0404x4,0.158,0.374,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.205,0.271,,,,,,,,,,,,,,,
0405x4,0.168,0.379,0.109,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.282,0.255,,,,,,,,,,,,,,,
0406x4,0.177,0.373,0.114,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.148,0.229,,,,,,,,,,,,,,,
0407x4,0.124,0.384,0.098,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.234,0.237,,,,,,,,,,,,,,,
0408x4,0.357,0.509,0.369,0.736842105263158,0.736842105263158,0.736842105263158,0.361,1.432,0.202,,,,,,,,,,,,,,,
0409x4,0.246,0.46,0.101,0.736842105263158,0.736842105263158,0.736842105263158,0.417,1.417,0.231,,,,,,,,,,,,,,,
0410x4,0.187,0.296,0.134,0.736842105263158,0.736842105263158,0.736842105263158,0.365,0.97,0.228,,,,,,,,,,,,,,,
0411x4,0.232,0.325,0.178,0.30979878470247,0.736842105263158,0.736842105263158,0.185,0.81,0.157,,,,,,,,,,,,,,,
0412x4,0.132,0.389,,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.293,0.158,,,,,,,,,,,,,,,
0413x4,0.086,0.264,0.084,0.309088230614781,0.736842105263158,0.736842105263158,0.241,0.883,0.188,,,,,,,,,,,,,,,
0414x4,0.172,0.363,0.11,0.736842105263158,0.736842105263158,0.736842105263158,0.344,1.132,0.255,,,,,,,,,,,,,,,
0415x4,0.109,0.331,0.058,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.139,0.246,,,,,,,,,,,,,,,
0416x4,0.211,0.415,0.201,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.236,0.224,,,,,,,,,,,,,,,
0417x4,0.129,0.334,0.137,0.736842105263158,0.736842105263158,0.736842105263158,0.282,1.163,0.195,,,,,,,,,,,,,,,
0418x4,0.186,0.369,0.156,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.232,0.187,,,,,,,,,,,,,,,
0419x4,0.156,0.444,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.294,0.256,,,,,,,,,,,,,,,
0420x4,0.19,0.362,0.062,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.23,0.195,,,,,,,,,,,,,,,
0421x4,0.166,0.344,0.073,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.148,0.221,,,,,,,,,,,,,,,
0422x4,0.131,0.328,0.087,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.111,0.247,,,,,,,,,,,,,,,
0423x4,0.162,0.353,0.126,0.736842105263158,0.736842105263158,0.736842105263158,0.268,1.124,0.183,,,,,,,,,,,,,,,
0424x4,0.19,0.398,0.145,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.238,0.25,,,,,,,,,,,,,,,
0425x4,0.137,0.359,0.101,0.736842105263158,0.736842105263158,0.736842105263158,0.315,1.204,0.24,,,,,,,,,,,,,,,
0426x4,,0.238,0.141,0.350310743676063,0.736842105263158,0.736842105263158,0.25,0.933,0.169,,,,,,,,,,,,,,,
0427x4,0.139,0.27,0.112,0.306160939744231,0.736842105263158,0.736842105263158,0.248,0.947,0.2,,,,,,,,,,,,,,,
0428x4,0.176,0.357,0.158,0.736842105263158,0.736842105263158,0.736842105263158,0.309,1.084,0.239,,,,,,,,,,,,,,,
0429x4,0.072,0.35,,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.311,0.209,,,,,,,,,,,,,,,
0430x4,0.14,0.385,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.351,1.351,0.249,,,,,,,,,,,,,,,
0431x4,0.068,0.366,0.057,0.736842105263158,0.736842105263158,0.736842105263158,0.356,1.37,0.235,,,,,,,,,,,,,,,
0432x4,0.178,0.411,0.174,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.313,0.238,,,,,,,,,,,,,,,
0433x4,0.132,0.301,0.134,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.061,0.231,,,,,,,,,,,,,,,
0434x4,0.088,0.395,0.181,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.3,0.214,,,,,,,,,,,,,,,
0435x4,0.181,0.343,0.173,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.164,0.214,,,,,,,,,,,,,,,
0436x4,0.175,0.396,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.281,0.239,,,,,,,,,,,,,,,
0437x4,0.107,0.195,0.124,0.357326643345093,0.736842105263158,0.736842105263158,0.221,0.696,0.143,,,,,,,,,,,,,,,
0438x4,0.166,0.428,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.254,0.25,,,,,,,,,,,,,,,
0439x4,,0.309,0.132,0.316191102614204,0.736842105263158,0.736842105263158,0.304,1.138,0.211,,,,,,,,,,,,,,,
0440x4,0.2,0.36,0.192,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.266,0.25,,,,,,,,,,,,,,,
0441x4,0.202,0.381,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.241,0.206,,,,,,,,,,,,,,,
0442x4,0.15,0.372,0.121,0.736842105263158,0.736842105263158,0.736842105263158,0.31,1.269,0.247,,,,,,,,,,,,,,,
0443x4,0.171,0.427,0.09,0.736842105263158,0.736842105263158,0.736842105263158,0.406,1.379,0.291,,,,,,,,,,,,,,,
0444x4,0.137,0.42,0.095,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.459,0.287,,,,,,,,,,,,,,,
0445x4,0.201,0.414,0.171,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.353,0.254,,,,,,,,,,,,,,,
0446x4,,0.308,0.061,0.736842105263158,0.736842105263158,0.736842105263158,0.261,1.117,0.214,,,,,,,,,,,,,,,
0447x4,0.062,0.281,,0.736842105263158,0.736842105263158,0.736842105263158,0.299,0.901,0.19,,,,,,,,,,,,,,,
0448x4,0.141,0.393,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.204,0.251,,,,,,,,,,,,,,,
0449x4,0.102,0.311,0.058,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.101,0.237,,,,,,,,,,,,,,,
0450x4,0.211,0.499,0.285,0.736842105263158,0.736842105263158,0.736842105263158,0.353,1.328,0.334,,,,,,,,,,,,,,,
0451x4,0.08,0.28,0.105,0.736842105263158,0.736842105263158,0.736842105263158,0.329,0.986,0.209,,,,,,,,,,,,,,,
0452x4,0.145,0.355,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.184,0.223,,,,,,,,,,,,,,,
0453x4,0.159,0.444,0.093,0.736842105263158,0.736842105263158,0.736842105263158,0.376,1.433,0.267,,,,,,,,,,,,,,,
0454x4,0.133,0.318,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.298,0.959,0.203,,,,,,,,,,,,,,,
0455x4,0.12,0.381,,0.736842105263158,0.736842105263158,0.736842105263158,0.362,1.375,0.193,,,,,,,,,,,,,,,
0456x4,0.163,0.351,0.133,0.736842105263158,0.736842105263158,0.736842105263158,0.309,1.165,0.244,,,,,,,,,,,,,,,
0457x4,,0.226,0.116,0.736842105263158,0.736842105263158,0.736842105263158,0.25,0.72,0.173,,,,,,,,,,,,,,,
0458x4,0.225,0.383,0.181,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.198,0.218,,,,,,,,,,,,,,,
0459x4,0.141,0.381,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.362,1.321,0.249,,,,,,,,,,,,,,,
0460x4,,0.357,,0.736842105263158,0.736842105263158,0.736842105263158,0.367,1.233,0.282,,,,,,,,,,,,,,,
0461x4,0.147,0.334,0.087,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.169,0.219,,,,,,,,,,,,,,,
0462x4,0.121,0.24,0.079,0.736842105263158,0.736842105263158,0.736842105263158,0.273,0.84,0.169,,,,,,,,,,,,,,,
0463x4,0.152,0.485,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.188,0.209,,,,,,,,,,,,,,,
0464x4,0.128,0.313,0.151,0.259472326871597,0.736842105263158,0.736842105263158,0.242,0.922,0.196,,,,,,,,,,,,,,,
0465x4,0.202,0.435,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.364,1.331,0.17,,,,,,,,,,,,,,,
0466x4,0.163,0.312,,0.736842105263158,0.736842105263158,0.736842105263158,0.31,1.166,0.223,,,,,,,,,,,,,,,
0467x4,0.138,0.317,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.298,1.033,0.198,,,,,,,,,,,,,,,
0468x4,0.198,0.385,0.27,0.274065117808979,0.736842105263158,0.736842105263158,0.327,1.172,0.232,,,,,,,,,,,,,,,
0469x4,0.175,0.401,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.388,1.343,0.273,,,,,,,,,,,,,,,
0470x4,0.234,0.391,0.158,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.243,0.272,,,,,,,,,,,,,,,
0471x4,,0.268,0.09,0.736842105263158,0.736842105263158,0.736842105263158,0.299,0.918,0.204,,,,,,,,,,,,,,,
0472x4,0.128,0.393,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.36,0.234,,,,,,,,,,,,,,,
0473x4,0.211,0.497,0.406,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.385,0.231,,,,,,,,,,,,,,,
0474x4,0.089,0.328,,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.203,0.221,,,,,,,,,,,,,,,
0475x4,0.148,0.383,0.171,0.736842105263158,0.736842105263158,0.736842105263158,0.287,1.241,0.214,,,,,,,,,,,,,,,
0476x4,0.142,0.309,0.088,0.736842105263158,0.736842105263158,0.736842105263158,0.266,0.915,0.203,,,,,,,,,,,,,,,
0477x4,0.153,0.377,0.168,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.242,0.244,,,,,,,,,,,,,,,
0478x4,0.13,0.382,0.076,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.296,0.235,,,,,,,,,,,,,,,
0479x4,0.213,0.379,0.105,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.175,0.186,,,,,,,,,,,,,,,
0480x4,0.115,0.329,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.198,0.221,,,,,,,,,,,,,,,
0481x4,,0.219,0.082,0.736842105263158,0.736842105263158,0.736842105263158,0.285,0.974,0.211,,,,,,,,,,,,,,,
0482x4,0.151,0.358,0.175,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.143,0.296,,,,,,,,,,,,,,,
0483x4,0.145,0.364,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.341,1.305,0.257,,,,,,,,,,,,,,,
0484x4,0.194,0.295,0.248,0.736842105263158,0.736842105263158,0.736842105263158,0.264,0.915,0.199,,,,,,,,,,,,,,,
0485x4,0.194,0.427,0.211,0.736842105263158,0.736842105263158,0.736842105263158,0.375,1.522,0.249,,,,,,,,,,,,,,,
0486x4,0.209,0.424,0.162,0.736842105263158,0.736842105263158,0.736842105263158,0.342,1.296,0.251,,,,,,,,,,,,,,,
0487x4,0.103,0.384,,0.736842105263158,0.736842105263158,0.736842105263158,0.267,1.243,0.15,,,,,,,,,,,,,,,
0488x4,0.157,0.364,0.108,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.101,0.218,,,,,,,,,,,,,,,
0489x4,0.132,0.374,0.139,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.253,0.253,,,,,,,,,,,,,,,
0490x4,0.096,0.328,,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.123,0.221,,,,,,,,,,,,,,,
0491x4,0.164,0.258,0.088,0.347696625611034,0.736842105263158,0.736842105263158,0.231,0.666,0.152,,,,,,,,,,,,,,,
0492x4,,0.215,,0.27591005351217,0.736842105263158,0.736842105263158,0.237,0.79,0.132,,,,,,,,,,,,,,,
0493x4,0.1,0.295,0.077,0.736842105263158,0.736842105263158,0.736842105263158,0.283,0.981,0.175,,,,,,,,,,,,,,,
0494x4,0.173,0.36,0.15,0.736842105263158,0.736842105263158,0.736842105263158,0.336,1.221,0.24,,,,,,,,,,,,,,,
0495x4,0.144,0.322,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.051,0.224,,,,,,,,,,,,,,,
0496x4,0.162,0.347,0.16,0.736842105263158,0.736842105263158,0.736842105263158,0.324,1.221,0.214,,,,,,,,,,,,,,,
0497x4,0.142,0.281,0.188,0.366439556853768,0.736842105263158,0.736842105263158,0.258,0.843,0.183,,,,,,,,,,,,,,,
0498x4,0.112,0.305,0.077,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.067,0.221,,,,,,,,,,,,,,,
0499x4,0.086,0.249,0.07,0.736842105263158,0.736842105263158,0.736842105263158,0.23,0.822,0.153,,,,,,,,,,,,,,,
0500x4,0.177,0.364,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.1,0.277,,,,,,,,,,,,,,,
0501x4,0.116,0.273,0.111,0.310150552627962,0.736842105263158,0.0574974810075516,0.239,0.85,0.202,,,,,,,,,,,,,,,
0502x4,0.142,0.358,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.131,0.251,,,,,,,,,,,,,,,
0503x4,0.112,0.346,0.101,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.279,0.256,,,,,,,,,,,,,,,
0504x4,0.283,0.429,0.285,0.253053947822698,0.736842105263158,0.736842105263158,0.28,1.105,0.162,,,,,,,,,,,,,,,
0505x4,0.125,0.297,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.009,0.208,,,,,,,,,,,,,,,
0506x4,0.185,0.451,0.155,0.736842105263158,0.736842105263158,0.736842105263158,0.344,1.348,0.297,,,,,,,,,,,,,,,
0507x4,0.12,0.337,,0.736842105263158,0.736842105263158,0.736842105263158,0.301,1.216,0.211,,,,,,,,,,,,,,,
0508x4,0.107,0.317,0.177,0.371550795021824,0.736842105263158,0.736842105263158,0.249,0.9,0.21,,,,,,,,,,,,,,,
0509x4,0.145,0.344,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.168,0.252,,,,,,,,,,,,,,,
0510x4,0.13,0.357,0.092,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.255,0.203,,,,,,,,,,,,,,,
0511x4,,0.283,,0.736842105263158,0.736842105263158,0.736842105263158,0.342,1.235,0.196,,,,,,,,,,,,,,,
0512x4,0.067,0.297,0.072,0.736842105263158,0.736842105263158,0.736842105263158,0.284,0.957,0.186,,,,,,,,,,,,,,,
0513x4,0.175,0.413,0.15,0.736842105263158,0.736842105263158,0.736842105263158,0.356,1.201,0.318,,,,,,,,,,,,,,,
0514x4,0.133,0.353,0.111,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.251,0.234,,,,,,,,,,,,,,,
0515x4,0.121,0.351,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.337,0.173,,,,,,,,,,,,,,,
0516x4,0.191,0.413,0.123,0.736842105263158,0.736842105263158,0.736842105263158,0.273,1.101,0.266,,,,,,,,,,,,,,,
0517x4,0.06,0.286,0.06,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.078,0.222,,,,,,,,,,,,,,,
0518x4,0.167,0.408,0.154,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.274,0.18,,,,,,,,,,,,,,,
0519x4,0.124,0.339,0.091,0.736842105263158,0.736842105263158,0.736842105263158,0.306,1.129,0.206,,,,,,,,,,,,,,,
0520x4,0.138,0.37,0.067,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.324,0.244,,,,,,,,,,,,,,,
0521x4,0.132,0.277,0.101,0.736842105263158,0.736842105263158,0.736842105263158,0.276,0.88,0.169,,,,,,,,,,,,,,,
0522x4,0.149,0.281,0.146,0.736842105263158,0.736842105263158,0.736842105263158,0.296,0.874,0.194,,,,,,,,,,,,,,,
0523x4,0.103,0.31,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.357,1.327,0.147,,,,,,,,,,,,,,,
0524x4,0.162,0.409,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.345,1.328,0.252,,,,,,,,,,,,,,,
0525x4,0.182,0.349,0.151,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.204,0.24,,,,,,,,,,,,,,,
0526x4,,0.339,0.076,0.261631647143478,0.736842105263158,0.736842105263158,0.319,1.089,0.197,,,,,,,,,,,,,,,
0527x4,0.107,0.235,0.107,0.736842105263158,0.736842105263158,0.736842105263158,0.258,0.79,0.169,,,,,,,,,,,,,,,
0528x4,0.143,0.384,0.116,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.226,0.212,,,,,,,,,,,,,,,
0529x4,0.138,0.335,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.245,1.068,0.163,,,,,,,,,,,,,,,
0530x4,0.11,0.365,0.079,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.288,0.223,,,,,,,,,,,,,,,
0531x4,0.158,0.378,0.217,0.736842105263158,0.736842105263158,0.736842105263158,0.385,1.33,0.226,,,,,,,,,,,,,,,
0532x4,0.13,0.304,0.143,0.736842105263158,0.736842105263158,0.736842105263158,0.291,0.947,0.195,,,,,,,,,,,,,,,
0533x4,0.107,0.325,0.078,0.736842105263158,0.736842105263158,0.736842105263158,0.319,1.153,0.224,,,,,,,,,,,,,,,
0534x4,0.083,0.264,0.088,0.736842105263158,0.736842105263158,0.736842105263158,0.276,0.928,0.188,,,,,,,,,,,,,,,
0535x4,0.131,0.289,0.079,0.736842105263158,0.736842105263158,0.736842105263158,0.301,0.916,0.173,,,,,,,,,,,,,,,
0536x4,0.133,0.372,0.128,0.736842105263158,0.736842105263158,0.736842105263158,0.366,1.222,0.229,,,,,,,,,,,,,,,
0537x4,0.158,0.315,0.176,0.736842105263158,0.736842105263158,0.736842105263158,0.31,0.988,0.188,,,,,,,,,,,,,,,
0538x4,0.107,0.306,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.298,1.078,0.213,,,,,,,,,,,,,,,
0539x4,0.151,0.322,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.096,0.198,,,,,,,,,,,,,,,
0540x4,0.261,0.379,0.369,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.097,0.188,,,,,,,,,,,,,,,
0541x4,,0.32,0.169,0.736842105263158,0.736842105263158,0.736842105263158,0.279,1.069,0.211,,,,,,,,,,,,,,,
0542x4,,0.308,,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.287,0.073,,,,,,,,,,,,,,,
0543x4,0.164,0.301,0.134,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.051,0.209,,,,,,,,,,,,,,,
0544x4,0.095,0.277,,0.736842105263158,0.736842105263158,0.736842105263158,0.301,1.082,0.228,,,,,,,,,,,,,,,
0545x4,0.205,0.421,0.277,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.292,0.318,,,,,,,,,,,,,,,
0546x4,0.157,0.356,0.125,0.736842105263158,0.736842105263158,0.736842105263158,0.298,1.105,0.228,,,,,,,,,,,,,,,
0547x4,0.144,0.347,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.287,1.227,0.184,,,,,,,,,,,,,,,
0548x4,0.125,0.283,0.104,0.365899594069681,0.736842105263158,0.736842105263158,0.272,0.914,0.184,,,,,,,,,,,,,,,
0549x4,0.185,0.36,0.148,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.177,0.166,,,,,,,,,,,,,,,
0550x4,0.163,0.434,0.089,0.736842105263158,0.736842105263158,0.736842105263158,0.382,1.581,0.236,,,,,,,,,,,,,,,
0551x4,0.121,0.299,0.065,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.04,0.194,,,,,,,,,,,,,,,
0552x4,0.14,0.364,0.131,0.736842105263158,0.736842105263158,0.736842105263158,0.31,1.224,0.234,,,,,,,,,,,,,,,
0553x4,0.131,0.286,0.129,0.736842105263158,0.736842105263158,0.736842105263158,0.26,0.962,0.189,,,,,,,,,,,,,,,
0554x4,,0.242,,0.342486501870434,0.736842105263158,0.736842105263158,0.256,0.801,0.166,,,,,,,,,,,,,,,
0555x4,0.208,0.367,0.172,0.736842105263158,0.736842105263158,0.736842105263158,0.364,1.35,0.251,,,,,,,,,,,,,,,
0556x4,0.125,0.278,0.099,0.367911017158508,0.736842105263158,0.736842105263158,0.268,1.033,0.225,,,,,,,,,,,,,,,
0557x4,0.169,0.273,0.154,0.736842105263158,0.736842105263158,0.736842105263158,0.251,0.795,0.186,,,,,,,,,,,,,,,
0558x4,0.151,0.366,,0.736842105263158,0.736842105263158,0.736842105263158,0.363,1.343,0.243,,,,,,,,,,,,,,,
0559x4,0.099,0.375,0.302,0.233973928608987,0.736842105263158,0.736842105263158,0.22,0.983,0.166,,,,,,,,,,,,,,,
0560x4,0.06,0.299,,0.736842105263158,0.736842105263158,0.736842105263158,0.27,1.101,0.164,,,,,,,,,,,,,,,
0561x4,0.077,0.266,,0.253440479850527,0.736842105263158,0.736842105263158,0.176,0.764,0.076,,,,,,,,,,,,,,,
0562x4,0.125,0.328,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.096,0.237,,,,,,,,,,,,,,,
0563x4,0.257,0.433,0.263,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.428,0.239,,,,,,,,,,,,,,,
0564x4,0.127,0.391,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.359,1.304,0.283,,,,,,,,,,,,,,,
0565x4,0.1,0.323,0.072,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.117,0.227,,,,,,,,,,,,,,,
0566x4,0.109,0.25,0.085,0.303169784810164,0.736842105263158,0.736842105263158,0.207,0.704,0.142,,,,,,,,,,,,,,,
0567x4,0.082,0.321,,0.736842105263158,0.736842105263158,0.736842105263158,0.353,1.223,0.238,,,,,,,,,,,,,,,
0568x4,0.142,0.311,0.117,0.736842105263158,0.736842105263158,0.736842105263158,0.28,0.906,0.214,,,,,,,,,,,,,,,
0569x4,0.072,0.214,,0.736842105263158,0.736842105263158,0.736842105263158,0.275,0.864,0.187,,,,,,,,,,,,,,,
0570x4,0.137,0.358,0.113,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.226,0.266,,,,,,,,,,,,,,,
0571x4,0.317,0.5,0.412,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.389,0.29,,,,,,,,,,,,,,,
0572x4,0.206,0.425,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.372,0.228,,,,,,,,,,,,,,,
0573x4,0.145,0.316,0.063,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.068,0.185,,,,,,,,,,,,,,,
0574x4,,0.255,,0.736842105263158,0.736842105263158,0.736842105263158,0.275,1.014,0.192,,,,,,,,,,,,,,,
0575x4,0.141,0.42,0.107,0.736842105263158,0.736842105263158,0.736842105263158,0.319,1.345,0.201,,,,,,,,,,,,,,,
0576x4,0.168,0.292,0.135,0.736842105263158,0.736842105263158,0.736842105263158,0.273,0.936,0.191,,,,,,,,,,,,,,,
0577x4,0.135,0.346,0.102,0.736842105263158,0.736842105263158,0.736842105263158,0.267,1.182,0.203,,,,,,,,,,,,,,,
0578x4,0.158,0.331,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.133,0.195,,,,,,,,,,,,,,,
0579x4,0.135,0.355,0.094,0.736842105263158,0.736842105263158,0.736842105263158,0.345,1.111,0.16,,,,,,,,,,,,,,,
0580x4,0.076,0.271,0.066,0.736842105263158,0.736842105263158,0.736842105263158,0.322,0.963,0.209,,,,,,,,,,,,,,,
0581x4,0.176,0.316,0.157,0.736842105263158,0.736842105263158,0.736842105263158,0.254,1.055,0.16,,,,,,,,,,,,,,,
0582x4,0.143,0.343,0.066,0.736842105263158,0.736842105263158,0.736842105263158,0.295,1.139,0.159,,,,,,,,,,,,,,,
0583x4,0.093,0.314,,0.736842105263158,0.736842105263158,0.736842105263158,0.344,1.226,0.22,,,,,,,,,,,,,,,
0584x4,0.167,0.415,0.114,0.736842105263158,0.736842105263158,0.736842105263158,0.345,1.3,0.254,,,,,,,,,,,,,,,
0585x4,0.327,0.531,0.154,0.736842105263158,0.736842105263158,0.736842105263158,0.399,1.514,0.274,,,,,,,,,,,,,,,
0586x4,0.117,0.288,0.079,0.736842105263158,0.736842105263158,0.736842105263158,0.302,0.869,0.169,,,,,,,,,,,,,,,
0587x4,0.132,0.346,0.1,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.177,0.224,,,,,,,,,,,,,,,
0588x4,0.111,0.362,0.086,0.736842105263158,0.736842105263158,0.736842105263158,0.259,1.285,0.269,,,,,,,,,,,,,,,
0589x4,0.155,0.272,0.129,0.736842105263158,0.736842105263158,0.736842105263158,0.279,0.848,0.171,,,,,,,,,,,,,,,
0590x4,0.126,0.276,0.114,0.736842105263158,0.736842105263158,0.736842105263158,0.297,0.972,0.198,,,,,,,,,,,,,,,
0591x4,0.257,0.382,0.286,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.054,0.171,,,,,,,,,,,,,,,
0592x4,0.144,0.375,0.19,0.736842105263158,0.736842105263158,0.736842105263158,0.248,1.174,0.269,,,,,,,,,,,,,,,
0593x4,0.109,0.302,0.214,0.736842105263158,0.736842105263158,0.736842105263158,0.304,0.905,0.192,,,,,,,,,,,,,,,
0594x4,0.196,0.372,0.179,0.736842105263158,0.736842105263158,0.736842105263158,0.335,1.143,0.227,,,,,,,,,,,,,,,
0595x4,0.096,0.264,0.127,0.736842105263158,0.736842105263158,0.736842105263158,0.278,0.924,0.205,,,,,,,,,,,,,,,
0596x4,0.155,0.432,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.478,0.251,,,,,,,,,,,,,,,
0597x4,0.13,0.223,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.299,0.887,0.171,,,,,,,,,,,,,,,
0598x4,0.191,0.333,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.334,1.094,0.219,,,,,,,,,,,,,,,
0599x4,0.168,0.374,0.171,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.153,0.205,,,,,,,,,,,,,,,
0600x4,0.102,0.337,,0.736842105263158,0.736842105263158,0.736842105263158,0.31,1.142,0.235,,,,,,,,,,,,,,,
0601x4,0.398,0.502,0.503,0.736842105263158,0.736842105263158,0.736842105263158,0.377,1.38,0.292,,,,,,,,,,,,,,,
0602x4,0.128,0.295,0.139,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.024,0.187,,,,,,,,,,,,,,,
0603x4,0.214,0.321,,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.066,0.207,,,,,,,,,,,,,,,
